MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
SR25281813MR,,7854,7854   N Troost Ave ,NORTH HOLLYWOOD,91605,3,2.00 (2 0 0 0),,$0.00,,"$3,495","$3,495","$3,495","1,200",$2.91,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-536-4455,"5,670"
SR25282086MR,,4181,4181   Tujunga  ,STUDIO CITY,91604,2,1.00 (1 0 0 0),,$500.00,,"$3,499","$3,499","$3,499",850,$4.12,1951,0,"Community,Laundry Area",,1-Year,Unfurnished,818-472-9615,"7,070"
SR26000952MR,Townhouse,11253,11253   Paseo Lomaso  ,Porter Ranch,91326,2,2.00 (2 0 0 0),,$500.00,,"$3,499","$3,499","$3,499","1,340",$2.61,2013,2,Room,,1-Year,Unfurnished,818 527 6327,"35,852"
SR26000272MR,Townhouse,19234,19234   Hamlin  ,RESEDA,91335,3,2.00 (2 0 0 0),,$500.00,100,"$3,499","$3,500","$3,499","1,269",$2.76,1975,2,Garage,,1-Year,Unfurnished,818-406-8214,"351,796"
SR26001047MR,Single Family,22524,22524   Vanowen  ,WEST HILLS,91307,2,2.00 (2 0 0 0),,$500.00,50,"$3,500","$3,500","$3,500",840,$4.17,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-584-6184,"7,618"
SR26001372MR,Single Family,12539,12539   1/2 Bromwich ST ,PACOIMA,91331,3,2.00 (2 0 0 0),,$350.00,,"$3,500","$3,500","$3,500","1,188",$2.95,2025,0,Inside,,1-Year,Unfurnished,818.485.4400,"8,617"
TR26000820MR,Townhouse,160,160  E Commercial  ,SAN DIMAS,91773,4,4.00 (3 0 1 0),,$0.00,,"$3,500","$3,500","$3,500","1,754",$2.00,2013,2,"Gas Dryer Hookup,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",,"1+Year,1-Year",Unfurnished,909-289-5660,"15,564"
TR26001170MR,Townhouse,2731,2731   Erebus CT ,POMONA,91767,3,3.00 (3 0 0 0),300,$0.00,100,"$3,500","$3,500","$3,500","1,497",$2.34,2025,2,Room,No,"1+Year,1-Year,Negotiable",Furnished,626-437-3219,
SR26002558MR,Single Family,3030,3030   Wellington  ,PALMDALE,93551,5,3.00 (3 0 0 0),,$0.00,,"$3,500",$0,"$3,500","2,302",$1.52,1990,3,Other,No,1-Year,Unfurnished,310-435-2452,"6,842"
WS26000965MR,Single Family,101,101  E Montana  ,PASADENA,91103,3,2.00 (1 0 1 0),,$500.00,40,"$3,500","$3,500","$3,500",986,$3.55,1946,0,"Outside,Washer Hookup",,1-Year,Unfurnished,818-279-3101,"4,486"
SB25282282MR,Apartment,26214,26214   President AVE #D,HARBOR CITY,90710,3,2.00 (2 0 0 0),,$0.00,200,"$3,500","$3,500","$3,500","1,645",$2.13,1953,2,"Inside,Room",,1-Year,Unfurnished,310-634-9979,"7,440"
PW25282163MR,Condominium,419,419   Fairview  #F,ARCADIA,91007,2,3.00 (3 0 0 0),,$500.00,200,"$3,500","$3,500","$3,500","1,683",$2.08,1981,2,"Dryer,Dryer Included,Garage,Washer,Washer Included",,1-Year,Unfurnished,213-760-0044,"19,652"
PW25282319MR,,635,635  E 79th  ,LOS ANGELES,90001,5,3.00 (3 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,750",$2,2010,2,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,949-556-6131,"5,003"
GD26000625IT,Condominium,1236,1236  N Columbus  ,GLENDALE,91202,2,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,090",$3.21,1974,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-497-4250,"33,451"
BB26000848MR,Apartment,11140,11140   Woodley AVE #1/2,GRANADA HILLS,91344,3,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,650","$3,500","1,100",$3.18,2025,0,Inside,No,"1+Year,1-Year",Unfurnished,818-797-5547,"7,442"
OC26001691MR,Single Family,11443,11443   Saticoy ST ,NORTH HOLLYWOOD,91605,3,2.00 (2 0 0 0),,$500.00,,"$3,500","$3,500","$3,500","1,200",$2.92,2022,2,Room,,1-Year,Unfurnished,949-436-1781,"6,000"
DW26000879MR,Single Family,8818,8818   Gallatin  ,PICO RIVERA,90660,4,2.00 (2 0 0 0),,$300.00,100,"$3,500","$3,500","$3,500","1,208",$2.90,1934,1,Inside,,1-Year,Unfurnished,323-493-3438,"5,601"
26632873,,8805,8805   Berkshire Way #B,Inglewood,90305,2,2.00 (2 0 0 0),,,,"$3,500","$3,500","$3,500","1,128",$3.10,1986,2,In Unit,Call,1+Year,Unfurnished,323-481-4164,"108,793"
26632763,,3955,3955  S Budlong Ave #3955,Los Angeles,90037,3,3.00 (3 0 0 0),,,,"$3,500","$3,500","$3,500","1,250",$2.80,2019,3,In Unit,Call,1-Year,Unfurnished,213-268-6104,"6,516"
26632699,Condominium,1233,1233  N Flores St #104,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$3,500","$3,500","$3,500",710,$4.93,1967,1,In Unit,Call,1+Year,Unfurnished,310-666-6359,"9,062"
26632429,,801,801  S Grand Ave #1902,Los Angeles,90017,2,2.00 (2 0 0 0),,,,"$3,500","$3,500","$3,500","1,360",$2.57,1985,2,In Unit,Call,1+Year,Unfurnished,213-327-5436,"59,001"
25630875,,16169,16169  W Sunset Blvd #105,Pacific Palisades,90272,2,2.00 (2 0 0 0),,,,"$3,500","$7,000","$3,500","1,113",$3.14,1974,2,Community,Call,"1+Year,1-Year,12 Months",Both,310-739-7858,"11,559"
25631869,,845,845  N Hagar St ,San Fernando,91340,3,2.00 (2 0 0 0),,,,"$3,500","$2,000","$3,500","1,084",$3.23,1927,0,Laundry Closet Stacked,Call,1+Year,Unfurnished,818-518-4055,"6,926"
26632155,,1438,1438  S Barrington Ave #Apt 2,Los Angeles,90025,2,2.00 (2 0 0 0),,,,"$3,500","$3,500","$3,500","1,000",$3.50,1961,0,"In Closet,In Unit",Yes,1+Year,Unfurnished,310-345-3545,"7,002"
SR25282425MR,Apartment,7018,7018   Alabama AVE #301,CANOGA PARK,91303,3,3.00 (2 0 1 0),,$0.00,,"$3,585","$3,585","$3,585","1,300",$2.76,2020,2,"Dryer,Dryer Included,In Closet,Laundry Closet Stacked,On Upper Level,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-631-6155,"7,500"
26633465,Condominium,2803,2803   Arizona Ave #5,Santa Monica,90404,2,2.00 (1 1 0 0),,,,"$3,595","$3,595","$3,595","1,190",$3.02,1970,1,Community,Yes,1-Year,Unfurnished,310-422-0005,"16,036"
26633357,,1323,1323  S Ridgeley Dr #2,Los Angeles,90019,3,2.00 (2 0 0 0),,,,"$3,595","$3,595","$3,595","1,500",$2.40,,1,Garage,Call,"12 Months,Month-to-Month",Unfurnished,310-730-3213,"6,618"
26632851,,1333,1333  S Ogden Dr #2,Los Angeles,90019,2,2.00 (2 0 0 0),,,,"$3,600","$3,600","$3,600","1,000",$3.60,1957,2,In Unit,Yes,Negotiable,Unfurnished,310-918-3527,"7,417"
26632127,,8442,8442   Willoughby Ave #3,Los Angeles,90069,2,2.00 (1 0 1 0),,,,"$3,600","$3,600","$3,600","1,100",$3.27,,1,"In Unit,In Living Room,Inside,In Closet",Call,"1+Year,1-Year,12 Months",Unfurnished,310-770-9305,0
26632643,Single Family,4956,4956  S San Vicente Blvd ,Los Angeles,90019,2,2.00 (1 0 1 0),,,,"$3,600","$3,600","$3,600","1,500",$2.40,1931,2,"Inside,In Unit",Call,1+Year,Unfurnished,310-590-9808,"7,038"
PW26001861MR,Condominium,6542,6542   Ocean Crest DR #D204,RANCHO PALOS VERDES,90275,1,1.00 (1 0 0 0),,$500.00,,"$3,600","$3,600","$3,600",778,$4.63,1973,1,"Community,Laundry Area,Room",Yes,Negotiable,Unfurnished,310-729-6873,
SR26002299MR,Townhouse,25209,25209   Bishop CT ,STEVENSON RANCH,91381,3,3.00 (3 0 0 0),,$0.00,,"$3,600","$4,000","$3,600","1,560",$2.31,2005,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,661-313-0977,"21,839"
SR26002162MR,Single Family,18543,18543 1/2  Ingomar ST ,RESEDA,91335,2,2.00 (2 0 0 0),,$0.00,,"$3,650","$5,000","$3,650",800,$4.56,2026,0,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",No,"1-Year,Negotiable",Unfurnished,818-268-3871,"8,780"
PW25282350MR,Condominium,14130,14130   Bay  ,LA MIRADA,90638,3,4.00 (3 0 1 0),,$0.00,,"$3,650","$3,650","$3,650","1,530",$2.39,2022,4,"Electric Dryer Hookup,Hookup - Electric,In Closet,Inside,On Upper Level,Washer Hookup",No,1-Year,Unfurnished,562-714-1662,"31,477"
CV26002501MR,Single Family,1443,1443   9th AVE ,HACIENDA HEIGHTS,91745,4,2.00 (2 0 0 0),,$0.00,,"$3,650","$3,650","$3,650","1,200",$3.04,1964,2,Inside,,"1+Year,1-Year",Unfurnished,909-377-6789,"12,892"
26633051,,8036,8036   Norton Ave  ,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$3,650","$3,650","$3,650",800,$4.56,,1,Laundry Area,Yes,1+Year,Unfurnished,609-306-1541,"11,000"
26632393,,4134,4134   Leimert Blvd #1/2,Los Angeles,90008,3,2.00 (2 0 0 0),,,,"$3,695","$3,695","$3,695","1,000",$3.70,2025,0,"In Unit,Inside",Call,1+Year,Unfurnished,310-940-2818,"5,280"
25630679,,909,909  N Croft Ave #301,Los Angeles,90069,2,2.00 (2 0 0 0),,,,"$3,695","$3,695","$3,695","1,200",$3.08,1986,2,Community,Yes,1+Year,Unfurnished,480-414-7463,"13,001"
25628277,,1802,1802   Purdue  #UNIT B,Los Angeles,90025,2,2.00 (2 0 0 0),,,,"$3,695","$3,695","$3,695","1,100",$3.36,1988,2,"In Unit,Laundry Area",Call,"1+Year,24 Months",Unfurnished,818-967-0106,"3,955"
25631903,Condominium,629,629   Traction Ave #439,Los Angeles,90013,2,2.00 (2 0 0 0),,,,"$3,700","$3,700","$3,700","1,290",$2.87,2007,2,"In Unit,Laundry Closet Stacked,On Upper Level",Call,1+Year,Unfurnished,310-844-6692,"91,271"
AR25282122MR,Apartment,5639,5639  N Huntington DR #1,LOS ANGELES,90032,3,2.00 (2 0 0 0),,$0.00,100,"$3,700","$3,700","$3,700","1,050",$3.52,2023,2,"Gas Dryer Hookup,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",,1-Year,Unfurnished,626-348-9755,"13,649"
CV26002015MR,Single Family,316,316  E Foothill BLVD ,GLENDORA,91741,3,2.00 (2 0 0 0),,$0.00,,"$3,700","$3,700","$3,700",924,$4.00,1914,1,Garage,No,1-Year,Unfurnished,626-484-0688,"11,604"
CV26000960MR,Townhouse,908,908  N Acacia CT #C,AZUSA,91702,3,3.00 (2 0 1 0),,$0.00,,"$3,700","$3,700","$3,700","1,972",$1.88,2015,2,"On Upper Level,Room",No,Month-to-Month,Furnished,626-643-7090,"13,531"
PW25282280MR,,10617,10617  S Broadway  ,LOS ANGELES,90003,5,3.00 (3 0 0 0),,$0.00,,"$3,700","$3,700","$3,700","1,807",$2.05,2022,2,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,949-556-6131,"6,302"
RS26001037MR,Single Family,4522,4522   Briercrest  ,LAKEWOOD,90713,2,2.00 (2 0 0 0),,$0.00,,"$3,700",$0,"$3,700","1,092",$3.39,1950,2,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,5628243815,"5,145"
TR25279486MR,Single Family,27,27   Canyon Rim Road  ,POMONA,91766,3,2.00 (2 0 0 0),,$500.00,,"$3,700","$3,700","$3,700","1,778",$2.08,1981,2,"Garage,Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,617-510-2303,"8,755"
WS25282224MR,Apartment,527,527  S Orange  ,MONTEREY PARK,91755,3,3.00 (2 0 1 0),,$50.00,,"$3,700","$3,700","$3,700","1,534",$2.41,1981,2,In Closet,,1-Year,,323-510-3888,"75,586"
TR26001576MR,Townhouse,5719,5719   Camellia  #102,NORTH HOLLYWOOD,91601,3,3.00 (3 0 0 0),,$0.00,,"$3,700","$3,700","$3,700","1,800",$2.06,2006,2,Garage,No,1-Year,Unfurnished,949-735-2297,"11,254"
SR26000875MR,Single Family,5100,5100   Cliff Rose DR ,PALMDALE,93552,5,3.00 (3 0 0 0),,$0.00,,"$3,700","$3,700","$3,700","2,343",$1.58,1988,3,Inside,,1-Year,Unfurnished,661-343-9835,"6,961"
26631999,,10375,10375   Washington Blvd #315,Culver City,90232,1,1.00 (0 1 0 0),,,,"$3,738","$1,000","$3,738",755,$4.95,2024,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"36,332"
PV26000881MR,Apartment,728,728   5th ST ,HERMOSA BEACH,90254,2,2.00 (2 0 0 0),,$500.00,,"$3,740","$3,740","$3,740","1,200",$3.12,1987,2,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,Unfurnished,310-525-9035,"4,337"
OC25276271MR,,622,622  W 85th ST #1/2,LOS ANGELES,90044,4,2.00 (2 0 0 0),,$0.00,,"$3,750","$3,750","$3,750","1,421",$2.64,2019,2,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,Unfurnished,949-338-5583,"6,511"
26632003,,10375,10375   Washington Blvd #412,Culver City,90232,1,1.00 (0 1 0 0),,,,"$3,799","$1,000","$3,799",785,$4.84,2024,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"36,332"
26632505,,1225,1225   Armacost Ave #208,Los Angeles,90025,2,2.00 (2 0 0 0),,,,"$3,800","$3,800","$3,800","1,195",$3.18,1991,2,"In Unit,Laundry Closet Stacked,Inside,In Closet",Call,12 Months,Unfurnished,310-924-4910,"17,263"
AR26000055MR,Single Family,10038,10038   Daines  ,TEMPLE CITY,91780,3,2.00 (2 0 0 0),,$0.00,100,"$3,800","$3,950","$3,800","1,400",$2.71,1959,2,Garage,No,1-Year,Unfurnished,626-674-3338,"6,614"
PW26000187MR,Townhouse,1220,1220  W La Habra  #605,LA HABRA,90631,3,4.00 (3 0 1 0),,$0.00,300,"$3,800","$3,800","$3,800","1,972",$1.93,2018,2,"Gas Dryer Hookup,Inside,Washer Hookup",No,"1-Year,Negotiable",Unfurnished,424-777-5447,"93,798"
RS26000339MR,Single Family,12341,12341   Carnaby ST ,CERRITOS,90703,3,2.00 (1 1 0 0),,$0.00,200,"$3,800","$3,800","$3,800","1,203",$3.16,1968,2,"Garage,Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,562-708-4148,"5,084"
SB25282129MR,Townhouse,5410,5410  W 149th  #7,HAWTHORNE,90250,2,2.00 (2 0 0 0),,$0.00,,"$3,800","$7,600","$3,800","1,000",$3.80,2007,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,310.487.3768,"43,596"
SR26000897MR,Condominium,408,408   Burchett  #6,GLENDALE,91203,2,2.00 (2 0 0 0),,$0.00,,"$3,800","$3,800","$3,800",870,$4.37,1980,2,Community,No,1-Year,Furnished,818-738-3867,0
SR26000590MR,Single Family,7721,7721   Rhea AVE ,RESEDA,91335,3,2.00 (2 0 0 0),,$500.00,,"$3,800","$3,800","$3,800","2,004",$1.90,1954,0,"In Closet,Inside",,1-Year,Unfurnished,,"7,627"
SR26000681MR,Single Family,1717,1717   2nd st ,SAN FERNANDO,91340,3,2.00 (2 0 0 0),,$500.00,50,"$3,800","$7,600","$3,800","1,200",$3.17,2023,2,"Dryer,Dryer Included,Laundry Closet Stacked,Room,Stackable W/D Hookup,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,818-427-8089,"7,082"
SR25282279MR,Condominium,759,759  E 25  ,LOS ANGELES,90011,3,2.00 (0 2 0 0),,$0.00,,"$3,800","$3,800","$3,800","1,100",$3.45,1901,0,Washer Hookup,,1-Year,Unfurnished,818-645-8886,"6,503"
SR26002566MR,Condominium,3709,3709   Las Flores Canyon RD #D,MALIBU,90265,2,1.00 (1 0 0 0),,$0.00,,"$3,800","$3,600","$3,800",873,$4.35,1999,2,Community,,1-Year,Unfurnished,805-657-5185,
SR26001532MR,Townhouse,22849,22849   Macfarlane  ,WOODLAND HILLS,91364,2,3.00 (2 0 0 1),,$0.00,,"$3,850","$3,850","$3,850","1,362",$2.83,2020,0,"Dryer,Dryer Included,Gas Or Electric Dryer Hookup,In Closet,Room,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,310-597-0179,"8,906"
BB26000841MR,Apartment,7435,7435   Ranchito AVE ,VAN NUYS,91405,3,2.00 (2 0 0 0),,$0.00,,"$3,850","$4,200","$3,850","1,267",$3.04,2025,0,Inside,,"1+Year,1-Year",Unfurnished,818-797-5547,"6,687"
CV25279666MR,Single Family,1681,1681   Rutgers CT ,CLAREMONT,91711,4,3.00 (1 1 1 0),,$350.00,50,"$3,900","$3,900","$3,900","2,252",$1.73,1963,6,"Room,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,626-354-7498,"15,937"
P1-25272PF,Single Family,2026,2026   Fair Park AVE ,LOS ANGELES,90041,2,2.00 (1 0 0 1),,$0.00,,"$3,900","$3,900","$3,900","1,026",$3.80,1914,0,Gas Or Electric Dryer Hookup,No,1-Year,Unfurnished,(626) 641-1136,"7,497"
SB25282299MR,Single Family,3849,3849   172nd ST ,TORRANCE,90504,3,2.00 (1 1 0 0),,$0.00,,"$3,900","$6,000","$3,900","1,142",$3.42,1955,5,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,310-634-9979,"5,330"
26632301,,4411,4411   IRVINE AVE ,Studio City,91602,1,1.00 (0 1 0 0),,,,"$3,900","$3,900","$3,900",500,$7.80,1939,0,In Unit,Call,Negotiable,Furnished,747-466-6235,"6,788"
25631851,,1252,1252  N Crescent Heights Blvd #2,West Hollywood,90046,2,2.00 (2 0 0 0),,,,"$3,950","$3,950","$3,950",,$0,1950,1,Laundry Closet Stacked,Call,1+Year,Unfurnished,213-280-9620,"14,832"
26632527,Apartment,214,214  S Westmoreland Ave #6,Los Angeles,90004,3,2.00 (2 0 0 0),,"$1,000.00",100,"$3,950","$3,950","$3,950","1,159",$3.41,2021,2,"In Unit,Inside",Yes,1+Year,Unfurnished,213-590-9908,"7,800"
82030124ML,,14043,14043   Royalton LN #4,Gardena,90247,4,3.00 (3 0 1 0),,,,"$3,950","$3,950","$3,950","1,840",$2.15,,,None,Yes,Deposit Required,,,0
26633497,,2160,2160   CENTURY PARK EAST  #301,Los Angeles,90067,1,1.00 (1 0 0 0),,,,"$3,950","$7,900","$3,950",832,$4.75,1966,1,Community,Call,1+Year,Unfurnished,310-344-0567,"223,190"
RS25281762MR,Single Family,402,402  E Cypress AVE ,MONROVIA,91016,4,2.00 (2 0 0 0),,$0.00,200,"$3,950","$3,700","$3,950","2,240",$1.76,1965,6,"Garage,Gas Or Electric Dryer Hookup",,1-Year,Unfurnished,,"6,465"
SR26002053MR,Single Family,18543,18543   Ingomar ST ,RESEDA,91335,2,2.00 (2 0 0 0),,$0.00,,"$3,950","$5,000","$3,950",960,$4.11,2026,0,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,In Closet,Inside,Washer,Washer Included",No,1-Year,Unfurnished,818-268-3871,"8,780"
SR25282367MR,Single Family,38938,38938   Malva Rosa DR ,PALMDALE,93551,4,3.00 (3 0 0 0),,$0.00,,"$3,950","$4,200","$3,950","4,077",$0.97,2008,3,"Gas Dryer Hookup,Inside,On Upper Level,Room,Washer Hookup",,1-Year,Unfurnished,818-561-0892,"7,502"
AR26002533MR,Single Family,712,712   Plateau Ave ,MONTEREY PARK,91755,3,3.00 (2 0 1 0),,$300.00,100,"$3,980","$3,980","$3,980","2,090",$1.90,1959,2,Inside,,1-Year,Unfurnished,626-202-9573,"6,223"
RS26001263MR,Single Family,16720,16720   Amberwood  ,CERRITOS,90703,3,2.00 (2 0 0 0),,$500.00,,"$4,200","$4,200","$3,990","1,534",$2.60,1972,2,"Electric Dryer Hookup,Gas Dryer Hookup,Gas Or Electric Dryer Hookup,Hookup - Electric",,1-Year,Unfurnished,562-577-3111,"6,372"
DW25282471MR,Townhouse,17755,17755   Merridy  ,NORTHRIDGE,91325,3,3.00 (2 0 1 0),,$400.00,200,"$3,990","$3,990","$3,990","2,038",$1.96,2003,2,Inside,,"1+Year,1-Year",Unfurnished,213-255-0505,"53,315"
LG26001395MR,Apartment,239,239   3rd AVE ,VENICE,90291,2,1.00 (1 0 0 0),,$195.00,,"$3,995","$4,995","$3,995",750,$5.33,1954,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,Negotiable,,949-607-7000,"6,500"
GD26002008IT,Single Family,39812,39812   Golfers  ,PALMDALE,93551,5,3.00 (3 0 0 0),,$0.00,,"$3,995","$3,995","$3,995","3,480",$1.15,1982,3,Inside,,1-Year,Unfurnished,818-209-7083,"13,434"
SB26000059MR,Condominium,5511,5511  W 149th PL #10,HAWTHORNE,90250,2,2.00 (2 0 0 0),,$0.00,,"$3,995","$3,995","$3,995","1,000",$4.00,2006,2,"Dryer,Dryer Included,In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,310.218.9256,"43,585"
SR25264598MR,Townhouse,5436,5436 1/2  Kester  ,SHERMAN OAKS,91411,3,4.00 (3 0 1 0),,$0.00,,"$3,995","$3,995","$3,995","1,400",$2.85,2022,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,,818-536-4455,"6,000"
26633495,,5062,5062   Topanga Canyon Blvd #2,Woodland Hills,91364,3,2.00 (2 0 0 0),,,,"$3,995","$3,995","$3,995","1,500",$2.66,2024,1,Community,No,12 Months,Unfurnished,323-375-4066,"6,250"
26632543,,920,920   Carrillo Dr ,Los Angeles,90048,2,2.00 (2 0 0 0),,,,"$3,995","$3,995","$3,995","1,273",$3.14,1938,2,In Kitchen,Yes,1+Year,Unfurnished,310-415-8553,"3,750"
SR26001740MR,Condominium,969,969   Hilgard Ave #405,LOS ANGELES,90024,1,1.00 (1 0 0 0),,$0.00,,"$3,995","$3,995","$3,995",801,$4.99,1961,0,Laundry Area,,1-Year,,310-626-2562,"39,204"
SR26002406MR,Townhouse,13538,13538   Vanowen Street #3,VALLEY GLEN,91405,4,4.00 (3 0 1 0),,$0.00,,"$3,995","$3,995","$3,995","1,809",$2.21,2021,2,Inside,,1-Year,Unfurnished,818-601-7177,"13,126"
26632985,Single Family,4910,4910   Monte Vista St ,Los Angeles,90042,2,1.00 (1 0 0 0),,,,"$3,999","$3,999","$3,999",868,$4.61,1924,2,In Unit,Call,"1+Year,1-Year",Unfurnished,818-929-7730,"3,760"
26632839,Townhouse,7904,7904   Topanga Canyon Blvd #6,Canoga Park,91304,3,3.00 (3 0 0 0),,,,"$4,000","$4,000","$4,000","1,626",$2.46,1981,3,"Garage,Laundry Area",Call,"1+Year,12 Months,24 Months",Unfurnished,949-606-2819,"41,853"
26633081,Single Family,3355,3355   Kallin Ave ,Long Beach,90808,3,2.00 (2 0 0 0),,,,"$4,000","$4,000","$4,000","1,130",$3.54,1953,3,In Kitchen,No,1-Year,Unfurnished,805-335-1502,"6,794"
26633423,Loft,460,460  S Spring St #1205,Los Angeles,90013,2,2.00 (2 0 0 0),,$600.00,300,"$4,000","$5,000","$4,000","1,430",$2.80,1912,0,"In Closet,Inside,In Unit,In Living Room",Yes,12 Months,Unfurnished,310-869-2655,"30,796"
25631045,Condominium,1558,1558  W Artesia Sq #C,Gardena,90248,3,3.00 (3 0 0 0),,,,"$4,000","$7,900","$4,000","1,960",$2.04,2011,2,In Unit,No,1+Year,Unfurnished,510-676-0036,"11,602"
LG26002309MR,Condominium,5242,5242   Lindley AVE ,ENCINO,91316,3,3.00 (3 0 0 0),,"$1,000.00",100,"$4,000","$4,000","$4,000","1,946",$2.06,1965,2,"Dryer,Dryer Included,Garage,Washer,Washer Included",,"Month-to-Month,Negotiable",Unfurnished,949-257-6928,"152,719"
WS26000850MR,Single Family,270,270  S Burton  ,SAN GABRIEL,91776,3,2.00 (2 0 0 0),,$0.00,100,"$4,000","$4,000","$4,000","1,405",$2.85,1950,2,"Gas Or Electric Dryer Hookup,Laundry Chute",,1-Year,Unfurnished,626-818-2318,"15,128"
SR26002117MR,Condominium,5291,5291   Colodny Dr ,AGOURA HILLS,91301,3,4.00 (3 0 1 0),,$0.00,,"$4,000","$4,000","$4,000","1,167",$3.43,1981,1,"Electric Dryer Hookup,Hookup - Electric,Washer,Washer Hookup,Washer Included",,1-Year,Furnished,818-675-6769,"44,997"
SR26000193MR,Condominium,22041,22041   Costanso ST #104,WOODLAND HILLS,91364,2,2.00 (2 0 0 0),,"$4,000.00",,"$4,000","$4,000","$4,000","1,114",$3.59,1969,1,"Dryer,Dryer Included,In Carport,Washer,Washer Included",,1-Year,,323-479-4389,"17,788"
SR26000229MR,Condominium,2219,2219  S Bentley AVE #303,LOS ANGELES,90064,2,2.00 (0 2 0 0),,$0.00,,"$4,000","$4,000","$4,000","1,179",$3.39,1981,2,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,508-942-0514,"13,001"
26632093,,1107,1107   Carmona Ave ,Los Angeles,90019,3,3.00 (2 0 0 1),,$500.00,,"$4,050","$4,050","$4,050","1,400",$2.89,2018,2,Inside,Call,1+Year,Unfurnished,213-210-3275,"6,002"
26632773,Townhouse,21757,21757   Bene Dr ,Santa Clarita,91350,3,3.00 (3 0 0 0),,,,"$4,100","$4,100","$4,100","1,861",$2.20,2014,0,Laundry Closet Stacked,Call,1+Year,Unfurnished,3105972089,"14,234"
26633137,,1203,1203 1/2  Cabrillo Ave ,Venice,90291,2,1.00 (1 0 0 0),,$500.00,,"$4,100","$4,100","$4,100",670,$6.12,1949,1,Garage,Call,1+Year,Unfurnished,310-433-5645,"2,550"
OC26001062MR,Townhouse,2137,2137   Cumberland  ,POMONA,91766,4,4.00 (3 0 1 0),,$0.00,50,"$4,100","$4,500","$4,100","1,630",$2.52,2025,2,"Electric Dryer Hookup,Gas Or Electric Dryer Hookup,Hookup - Electric,Inside,Laundry Closet Stacked,On Upper Level,Room,Stackable W/D Hookup",No,1-Year,Unfurnished,714-425-3267,"1,000"
CV25281779MR,Single Family,1445,1445   9th AVE ,HACIENDA HEIGHTS,91745,4,3.00 (3 0 0 0),,$0.00,,"$4,100","$4,100","$4,100","2,247",$1.82,1964,2,Inside,,"1+Year,1-Year",Unfurnished,909-377-6789,"12,892"
SR25277110MR,Single Family,17804,17804   San Fernando Mission  ,GRANADA HILLS,91344,3,2.00 (2 0 0 0),,$500.00,,"$4,100","$4,100","$4,100","1,789",$2.29,1927,0,"Inside,Room",,1-Year,Unfurnished,323-645-6422,"6,504"
SR25282249MR,Single Family,10848,10848   Huston ST ,NORTH HOLLYWOOD,91601,2,2.00 (2 0 0 0),,$500.00,,"$4,100","$4,100","$4,100","1,000",$4.10,1957,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",Yes,1-Year,Unfurnished,818-521-7309,"7,002"
SR26002556MR,Condominium,3709,3709   Las Flores Canyon RD #A,MALIBU,90265,2,2.00 (2 0 0 0),,$0.00,,"$4,100","$4,100","$4,100",990,$4.14,1999,0,Community,,1-Year,Unfurnished,805-657-5185,
