MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
OC26183815MR,Townhouse,7651,7651   Reseda Blv  #5T,RESEDA,91335,3,2.00 (2 0 0 0),,$0.00,,"$3,050","$3,050","$3,050","1,108",$2.75,1973,2,"Community,Laundry Area",,1-Year,Unfurnished,310-740-5657,"183,165"
AR26187342MR,Apartment,41,41  N Sierra Bonita AVE #D,PASADENA,91106,2,1.00 (1 0 0 0),,$0.00,,"$3,050","$3,050","$3,050",850,$3.59,1924,0,Community,,Negotiable,Unfurnished,626-319-7292,"10,610"
CV26187438MR,Condominium,13420,13420   Tracy ST #9,BALDWIN PARK,91706,3,3.00 (3 0 0 0),,$300.00,100,"$3,080","$3,050","$3,080","1,141",$2.70,1984,2,Garage,,1-Year,Unfurnished,909-896-1288,"40,701"
26876701,Apartment,1348,1348  N Sierra Bonita Ave,Los Angeles,90046,2,2.00 (2 0 0 0),,,,"$3,095","$3,095","$3,095","1,000",$3.10,1989,2,Other,Call,1+Year,Unfurnished,310-968-4667,"16,842"
DW26183967MR,,2155,2155   Euclid AVE #B,LONG BEACH,90815,2,2.00 (2 0 0 0),,$400.00,,"$3,100","$3,100","$3,100",713,$4.35,2026,0,Inside,,1-Year,Unfurnished,562-310-8707,"6,000"
26876085,,5128,5128  W Slauson Ave,Los Angeles,90056,2,2.00 (1 0 1 0),,,,"$3,100","$3,100","$3,100","1,272",$2.44,1957,2,Laundry Area,No,1+Year,Unfurnished,323-646-3567,"8,358"
SR26181491MR,Single Family,13277,13277   Herrick AVE #1/2,SYLMAR,91342,3,1.00 (1 0 0 0),,$0.00,,"$3,100","$3,100","$3,100","1,008",$3.08,1950,0,"Gas Or Electric Dryer Hookup,In Kitchen,Washer Hookup",No,1-Year,Unfurnished,818-483-6550,"25,488"
PW26186183MR,Single Family,631,631   N Harvard Ave,CLAREMONT,91711,3,2.00 (2 0 0 0),,$0.00,,"$3,100","$3,100","$3,100","1,428",$2.17,1964,2,Community,,1-Year,Unfurnished,,"7,702"
AR26184422MR,Townhouse,1002,1002  W Huntington DR #A,ARCADIA,91007,2,3.00 (2 0 1 0),,$0.00,200,"$3,100","$3,100","$3,100","1,576",$1.97,1978,2,"Dryer,Dryer Included,Inside,On Upper Level,Washer,Washer Included",No,1-Year,Unfurnished,626-623-9551,"42,671"
WS26185680MR,,816,816   Bonita ST #C,MONROVIA,91016,2,2.00 (2 0 0 0),,$0.00,,"$3,100","$3,100","$3,100",831,$4,1926,1,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,213-458-1975,"8,255"
BB26186859MR,,2957,2957   Francis AVE,LOS ANGELES,90005,3,3.00 (3 0 0 0),,$0.00,,"$3,117","$3,400","$3,117","1,400",$2.23,1921,2,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,323-481-7592,"6,753"
26876069,,734,734  S Leland St,Los Angeles,90731,3,3.00 (2 0 0 1),,$500.00,,"$3,150","$2,995","$3,150","1,400",$2.25,2017,2,In Unit,Yes,1+Year,Unfurnished,310-963-4017,"6,756"
SB26186960MR,Apartment,511,511  S Harbor  #407,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$500.00,,"$3,150","$1,000","$3,150",650,$4.85,2024,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,909-289-2693,"33,105"
26880961,Apartment,9609,9609  W Olympic Blvd #A,BEVERLY HILLS,90212,2,1.00 (1 0 0 0),,,,"$3,150","$3,350","$3,150",750,$4.20,1941,1,"Community,Outside",Yes,"1+Year,1-Year,Renewal Options",Unfurnished,310-927-1049,750
WS26187576MR,Single Family,424,424  W 11th,AZUSA,91702,3,1.00 (1 0 0 0),,$0.00,100,"$3,180","$3,180","$3,180","1,252",$2.54,1929,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,626-886-7089,"6,918"
26873911,,10620,10620 1/2  Holman Ave,Los Angeles,90024,2,1.00 (1 0 0 0),,,,"$3,195","$3,195","$3,195",950,$3.36,1948,0,Community,Yes,"1+Year,12 Months",Unfurnished,310-666-8646,"6,510"
26875823,Apartment,3600,3600   Bagley Ave #302,Los Angeles,90034,3,2.00 (2 0 0 0),,,,"$3,195","$3,195","$3,195","1,400",$2.28,,1,"Community,Garage",Call,"1+Year,12 Months",Furnished,424-258-4651,"8,000"
26879651,,254,254   5th Ave,Venice,90291,1,1.00 (1 0 0 0),,,,"$3,195","$3,199","$3,195",640,$4.99,1936,0,In Unit,Call,1+Year,Unfurnished,424-302-7744,"4,728"
26874039,,833,833   5th St #100,Santa Monica,90403,1,1.00 (1 0 0 0),,,,"$3,199","$3,199","$3,199",500,$6.40,1964,0,"Community,In Unit",Call,"1+Year,6 Months,Month-to-Month,Negotiable",Both,424-302-7992,"15,010"
SR26183856MR,,3410,3410  W 27th ST,LOS ANGELES,90018,2,2.00 (2 0 0 0),,$0.00,,"$3,199","$3,195","$3,199","1,430",$2,1923,1,"Gas Or Electric Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,213-440-4222,"5,886"
SR26187035MR,Condominium,5500,5500   Owensmouth ave #111,WOODLAND HILLS,91367,3,2.00 (2 0 0 0),300,$350.00,200,"$3,200","$3,200","$3,200","1,020",$3.14,1987,2,In Closet,,"1+Year,1-Year",Unfurnished,818-800-0624,"73,595"
26875355,,1040,1040  S Mariposa Ave #F203,Los Angeles,90006,2,2.00 (2 0 0 0),,$500.00,,"$3,200","$3,200","$3,200","1,200",$2.67,2015,2,In Unit,Yes,1+Year,Unfurnished,213-399-8949,"17,723"
GD26185512IT,,1149,1149   Winchester AVE,GLENDALE,91201,2,1.00 (1 0 0 0),,$0.00,,"$3,200","$3,200","$3,200",850,$3.76,1940,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-321-0008,"7,152"
TR26187058MR,Condominium,20783,20783  E  Crest,WALNUT,91789,2,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200",999,$3.20,1988,2,Garage,No,1-Year,Unfurnished,626-383-9598,"158,494"
PV26184412MR,Condominium,5947,5947   Armaga Spring  #A,RANCHO PALOS VERDES,90275,2,2.00 (1 1 0 0),,$300.00,,"$3,200","$3,200","$3,200","1,071",$2.99,1969,2,Inside,,1-Year,Unfurnished,310-722-9222,"215,417"
WS26186305MR,Condominium,116,116  E Commonwealth  #3,ALHAMBRA,91801,3,2.00 (2 0 0 0),,$500.00,50,"$3,200","$3,200","$3,200","1,485",$2.15,1981,2,Garage,,1-Year,Unfurnished,626-628-7141,"26,452"
26886849,Apartment,7660,7660   Beverly Blvd #239,Los Angeles,90036,1,1.00 (1 0 0 0),,,,"$3,206","$1,500","$3,206",672,$4.77,1990,1,In Unit,Yes,"1+Year,Negotiable",Unfurnished,310-254-8124,"121,968"
BB26186868MR,Townhouse,1876,1876  W 20th ST,LOS ANGELES,90007,3,3.00 (3 0 0 0),,$0.00,,"$3,209","$3,500","$3,209","1,300",$2.47,2022,0,Inside,,1-Year,Unfurnished,323-481-7592,"6,697"
26876333,,326,326  S Manhattan Pl #203,Los Angeles,90020,3,2.00 (2 0 0 0),,,,"$3,250","$3,150","$3,250","1,100",$2.95,1989,0,Community,Call,1+Year,Unfurnished,310-595-8880,"15,869"
26878317,,1515,1515  S Hayworth Ave #6,Los Angeles,90035,2,2.00 (2 0 0 0),,,,"$3,250","$3,250","$3,250","1,000",$3,,0,In Unit,Call,1+Year,Unfurnished,323-443-6005,0
CV26183656MR,Condominium,168,168   Monterey ST #422,ALHAMBRA,91801,1,2.00 (1 0 1 0),,$0.00,,"$3,250","$3,100","$3,250",892,$3.64,2025,4,Room,No,1-Year,Unfurnished,626-375-0745,
TR26185643MR,Townhouse,19907,19907   Esquiline AVE,WALNUT,91789,3,3.00 (3 0 0 0),,$0.00,,"$3,295","$3,500","$3,295","1,506",$2.19,1975,2,Garage,,1-Year,Unfurnished,,"56,799"
PW26185472MR,Condominium,100,100  S Alameda ST #315,LOS ANGELES,90012,2,2.00 (2 0 0 0),,$500.00,300,"$3,300","$3,200","$3,300","1,042",$3.17,2005,2,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,"1-Year,Negotiable",Furnished,,"138,056"
SB26185134MR,,16813,16813   Halldale Unit A,GARDENA,90247,3,1.00 (1 0 0 0),,$0.00,,"$3,300","$3,300","$3,300",900,$3.67,1924,3,Other,No,1-Year,Furnished,951-902-3006,"7,503"
P1-28576PF,Condominium,156,156  S Oak Knoll AVE #201,PASADENA,91101,2,2.00 (2 0 0 0),,$0.00,,"$3,300","$3,300","$3,300",950,$3,1988,2,"In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,(818) 399-3822,"21,387"
P1-28575PF,Single Family,1121,1121   La Puerta ST,LOS ANGELES,90023,3,1.00 (0 1 0 0),,$0.00,,"$3,300","$3,300","$3,300","1,054",$3.13,1915,4,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,(626) 324-9448,"4,000"
TR26186786MR,Condominium,1437,1437   Eagle Park Rd #158,HACIENDA HEIGHTS,91745,3,2.00 (2 0 0 0),,$0.00,100,"$3,300","$3,300","$3,300","1,082",$3.05,1974,2,Inside,No,1-Year,Unfurnished,909 524 2336,"196,466"
SR26183750MR,Townhouse,10787,10787   Las Lunitas AVE,TUJUNGA,91042,2,2.00 (1 0 1 0),,$0.00,,"$3,300","$3,500","$3,300","1,000",$3.30,2025,0,"In Closet,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-802-2445,"6,432"
26871121,,9056,9056   Hubbard St #A,Culver City,90232,1,1.00 (1 0 0 0),,,,"$3,300","$3,300","$3,300",600,$5.50,2020,0,In Unit,No,1+Year,Unfurnished,310-717-7886,"6,063"
26876187,,11922,11922   Isis Ave,Hawthorne,90304,2,1.00 (1 0 0 0),,,,"$3,300","$3,300","$3,300",850,$3.88,,0,"Laundry Closet Stacked,Laundry Area,Inside,In Unit",Call,1+Year,Unfurnished,310-654-7614,"6,985"
26880939,,400,400  S Broadway  #917,Los Angeles,90013,0,1.00 (1 0 0 0),,,,"$3,100","$3,300","$3,300",643,$5.13,2019,1,In Unit,No,"6 Months,1+Year",Furnished,213-447-4130,"36,291"
26876361,,4848,4848   Oakwood Ave,Los Angeles,90004,2,2.00 (2 0 0 0),,,,"$3,350","$3,350","$3,350","1,100",$3.05,2006,2,In Unit,No,1+Year,Unfurnished,818-357-9876,"7,249"
SR26184022MR,Single Family,1124,1124   Kewen,SAN FERNANDO,91340,3,2.00 (2 0 0 0),,$0.00,,"$3,350","$3,350","$3,350","1,682",$1.99,1925,0,None,No,1-Year,Unfurnished,818-400-0844,"5,015"
CV26183745MR,Condominium,618,618   Briarwood LN,SAN DIMAS,91773,3,3.00 (2 0 1 0),,$250.00,100,"$3,350","$3,350","$3,350","1,496",$2.24,1978,2,Garage,,1-Year,Unfurnished,,"1,800"
26876341,Apartment,1546,1546   Hi Point St #105,Los Angeles,90035,2,2.00 (2 0 0 0),,,,"$3,395","$3,395","$3,395","1,150",$2.95,1990,2,In Unit,Yes,1+Year,Unfurnished,310-625-3001,"8,501"
26876355,,1310,1310 1/2  Lucile Ave,Los Angeles,90026,1,2.00 (1 0 1 0),,,,"$3,395","$3,395","$3,395",900,$3.77,1922,1,"Inside,In Closet",Call,1-Year,Unfurnished,747-292-7386,"5,808"
PV26182377MR,Townhouse,20310,20310   Anza Avenue #Q,TORRANCE,90503,2,3.00 (2 0 1 0),,$0.00,,"$3,400","$3,400","$3,400","1,144",$2.97,1981,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,310-940-9240,"35,351"
PW26185834MR,,18022,18022   Jersey ave,ARTESIA,90701,3,1.00 (1 0 0 0),,$0.00,,"$3,400","$3,400","$3,400","1,000",$3.40,1956,0,"Dryer,Dryer Included,Washer,Washer Included",No,"1+Year,1-Year",Unfurnished,562 547-6170,"6,897"
26875881,,31777,31777   Playa Hermosa,Castaic,91384,3,3.00 (3 0 0 0),,,,"$3,450","$3,450","$3,450","1,932",$1.79,2006,0,"In Unit,Inside,On Upper Level",Call,1+Year,Both,310-430-2495,"218,369"
26875437,Apartment,510,510  S Oxford Ave #204,Los Angeles,90020,2,2.00 (2 0 0 0),,,,"$3,450","$3,450","$3,450","1,136",$3.04,2026,2,In Unit,Call,1+Year,Unfurnished,818-357-9876,"35,670"
SB26186986MR,Townhouse,3134,3134  W 145th ST #14,GARDENA,90249,3,3.00 (2 0 1 0),,$0.00,,"$3,450","$3,450","$3,450","1,217",$2.83,1983,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,424-732-2821,"20,405"
PW26186187MR,Single Family,5538,5538   Premiere AVE,LAKEWOOD,90712,3,1.00 (1 0 0 0),,$0.00,,"$3,495","$3,495","$3,495","1,428",$2.45,1950,2,Inside,No,1-Year,Unfurnished,714-745-2494,"5,779"
PW26186313MR,,8408,8408   Cleta,DOWNEY,90241,2,1.00 (1 0 0 0),,$0.00,150,"$3,495","$3,495","$3,495",881,$3.97,1948,1,In Kitchen,,1-Year,Unfurnished,,"6,072"
26880763,,7428,7428   Santa Monica Blvd #204,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$3,495","$3,495","$3,495",696,$5.02,2026,1,In Unit,Yes,"1+Year,12 Months",Unfurnished,310-779-1995,"6,235"
26876375,,311,311   CHURCH LN,LOS ANGELES,90049,2,1.00 (1 0 0 0),,,,"$3,495","$3,495","$3,495",,$0.00,1947,2,"Room,In Unit",Call,1+Year,Unfurnished,310-869-4741,"4,940"
26878349,,13211,13211   Midnight Star Way,Lakeside,92040,3,3.00 (2 0 1 0),,,,"$3,495","$3,495","$3,495","1,465",$2.39,2015,2,"Inside,Laundry Area",Call,1+Year,Unfurnished,909-900-8842,"1,650"
GD26186553IT,Single Family,11819,11819   West TRL,SYLMAR,91342,2,1.00 (1 0 0 0),,$0.00,,"$3,495","$3,500","$3,495",920,$3.80,1939,4,Inside,,1-Year,Unfurnished,,"9,500"
SB26186955MR,Apartment,511,511  S Harbor  #604,SAN PEDRO,90731,2,2.00 (2 0 0 0),,$500.00,,"$3,499","$1,000","$3,499","1,079",$3.24,2024,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,909-289-2693,"33,105"
SR26184056MR,Single Family,12919,12919   NORRIS (BACK HOUSE),SYLMAR,91342,3,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","2,423",$1.44,1951,0,"Laundry Area,Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Unfurnished,818-400-0844,"7,462"
SR26185102MR,Single Family,2529,2529  W 73rd,LOS ANGELES,90043,3,2.00 (2 0 0 0),,$200.00,200,"$3,500","$3,500","$3,500","1,637",$2.14,1927,2,Inside,,1-Year,Unfurnished,310-876-9030,"7,216"
OC26185772MR,Townhouse,226,226  N Chandler  #B,MONTEREY PARK,91754,3,3.00 (3 0 0 0),,$600.00,100,"$3,500","$3,500","$3,500","1,449",$2.42,1983,2,Garage,,"1+Year,1-Year",Unfurnished,949-531-9523,"20,682"
BB26183787MR,Single Family,14918,14918   Wyandotte,LOS ANGELES,91405,2,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","2,231",$1.57,1957,0,"Laundry Area,Room",,1-Year,Unfurnished,818-640-0757,"11,755"
SR26184539MR,Apartment,13418,13418   Moorpark ST #4,SHERMAN OAKS,91423,2,1.00 (1 0 0 0),,$0.00,,"$3,500","$3,500","$3,500",900,$3.89,1957,1,None,No,1-Year,Unfurnished,323-304-5838,"6,126"
26885707,Apartment,11521,11521   Rochester Ave #1,Los Angeles,90025,3,2.00 (2 0 0 0),,,,"$3,500","$3,500","$3,500",,$0.00,1960,2,Community,Yes,1+Year,Unfurnished,310-993-4338,"6,503"
SR26186512MR,Single Family,8068,8068   Hazeltine,PANORAMA CITY,91402,3,2.00 (1 1 0 0),,$0.00,50,"$3,500","$3,500","$3,500","1,315",$2.66,1949,1,Garage,,1+Year,Unfurnished,,"5,335"
SR26186191MR,,15030,15030   Hesby Street,SHERMAN OAKS,91403,2,2.00 (2 0 0 0),,$500.00,,"$3,500","$3,500","$3,500",822,$4.26,2026,0,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Hookup,Washer Included",,"1-Year,Negotiable",Unfurnished,818-339-1269,"7,886"
SR26183611MR,Single Family,4831,4831   Cocina LN,PALMDALE,93551,4,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,752",$2.00,1988,2,Room,,1-Year,Unfurnished,818-321-2981,"9,806"
26879065,,7020,7020   Ramsgate Ave,Los Angeles,90045,1,1.00 (1 0 0 0),,,,"$3,500","$3,500","$3,500",600,$5.83,2024,3,"Inside,Laundry Area,Laundry Closet Stacked",Call,12 Months,Furnished,424-214-8574,"2,000"
PF26184403PF,,465,465  N Marengo AVE,PASADENA,91101,3,2.00 (2 0 0 0),,$250.00,35,"$3,500","$3,650","$3,500","1,250",$2.80,1923,4,"Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,949-220-4538,"6,971"
SR26184006MR,Single Family,16507,16507   San Fernando Mission BLVD,GRANADA HILLS,91344,2,3.00 (2 0 1 0),,"$1,000.00",,"$3,500","$3,500","$3,500","1,200",$2.92,2020,5,"Inside,Washer Hookup",,1-Year,Unfurnished,323-352-6021,"11,325"
26890075,,1964,1964   Vestal,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$3,500","$7,000","$3,500",,$0.00,,1,"Community,Other,Room",No,1+Year,Furnished,213-700-6515,"7,549"
NDP2608032MR,Single Family,4405,4405   brookford ave,LOS ANGELES,91364,4,3.00 (3 0 0 0),,$0.00,,"$3,500","$3,500","$3,500",111,$31.53,2011,4,"Community,Dryer,Dryer Included,Electric Dryer Hookup,Garage,Gas Dryer Hookup,Gas Or Electric Dryer Hookup,Hookup - Electric,In Carport,In Closet,In Kitchen,Inside,Laundry Area,Laundry Chute,Laundry Closet Stacked,None,On Upper Level,Other,Outside,Propane Dryer Hookup,Room,Stackable W/D Hookup,Washer,Washer Hookup,Washer Included",,,Furnished,804-204-9594,"33,105"
CV26182139MR,Condominium,422,422  W Route 66  #70,GLENDORA,91740,3,3.00 (3 0 0 0),,$500.00,,"$3,500","$3,500","$3,500","1,650",$2.12,2017,2,"Dryer,Dryer Included,Inside,On Upper Level,Room,Washer,Washer Included",,1-Year,Unfurnished,,"13,662"
SR26185942MR,,10882,10882 1/2  Dora ST,SUN VALLEY,91352,3,3.00 (3 0 0 0),,$500.00,25,"$3,500","$3,500","$3,500","1,400",$2.50,2026,2,"Dryer,Dryer Included,In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,,"12,087"
SR26184076MR,Townhouse,22919,22919   Banyan,SAUGUS,91390,3,2.00 (2 0 0 0),,$500.00,,"$3,500","$3,500","$3,500","1,040",$3.37,1988,2,Garage,,1-Year,Unfurnished,661-714-9828,"298,048"
TR26184445MR,Townhouse,827,827   Terrace  #6,DIAMOND BAR,91765,2,3.00 (2 0 1 0),,$0.00,150,"$3,500","$4,500","$3,500","1,619",$2.16,2008,2,"Dryer,Dryer Included,Gas Dryer Hookup,Room,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,626-450-5677,"50,860"
26880485,,4935,4935 1/2  Glacier,Los Angeles,90041,1,1.00 (0 1 0 0),,,,"$3,500","$3,500","$3,500",775,$5,,1,In Unit,Yes,"1-Year,1+Year",Unfurnished,949-278-1298,"2,500"
AR26186961MR,Condominium,41,41  N Oak AVE #1,PASADENA,91107,3,3.00 (3 0 0 0),,$0.00,200,"$3,500","$3,500","$3,500","1,380",$2.54,2012,2,On Upper Level,No,1-Year,Unfurnished,626-688-3213,
26876403,Condominium,416,416  N Oakhurst DR #107,Beverly Hills,90210,1,1.00 (1 0 0 0),,,,"$3,500","$3,500","$3,500",900,$3.89,1965,2,Community,Yes,1+Year,Unfurnished,310-403-3324,"11,028"
26875633,,420,420  S San Pedro St #103,Los Angeles,90013,0,1.00 (1 0 0 0),,,,"$3,500","$3,500","$3,500","2,030",$1.72,1922,0,In Unit,Yes,1+Year,Unfurnished,424-293-9004,"76,411"
SR26183095MR,Single Family,25652,25652   Palma Alta,VALENCIA,91355,3,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,018",$3.44,1980,2,Garage,,1-Year,Unfurnished,310-525-0528,"3,872"
AR26185574MR,,6233,6233   Rosemead,TEMPLE CITY,91780,2,1.00 (1 0 0 0),,$0.00,200,"$3,500","$3,500","$3,500","1,037",$3,1941,2,Garage,No,1-Year,Unfurnished,626-674-3338,"6,784"
SR26186209MR,,15030,15030 1/2  Hesby ST,SHERMAN OAKS,91403,2,2.00 (2 0 0 0),,$500.00,,"$3,500","$3,500","$3,500",822,$4.26,2026,0,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Hookup,Washer Included",,"1-Year,Negotiable",Unfurnished,818-339-1269,"7,886"
P1-28574PF,Condominium,3961,3961   Via Marisol  #322,LOS ANGELES,90042,3,2.00 (2 0 0 0),,$0.00,,"$3,500","$4,875","$3,500","1,262",$2.77,1982,2,In Closet,No,1-Year,Unfurnished,,"184,825,080"
BB26186239MR,Single Family,13982,13982   Olive Grove LN,SYLMAR,91342,2,2.00 (2 0 0 0),,$250.00,75,"$3,500","$3,500","$3,500","1,234",$2.84,1984,4,Garage,,1-Year,Unfurnished,818-280-7119,"320,748"
SR26186767MR,Townhouse,24219,24219   La Glorita,NEWHALL,91321,3,3.00 (3 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,406",$2.49,1966,2,"Electric Dryer Hookup,Garage,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,661-212-1339,"398,706"
SR26187227MR,Condominium,215,215  N Kenwood,GLENDALE,91206,1,1.00 (1 0 0 0),,$250.00,50,"$3,500","$3,500","$3,500",720,$4.86,1963,1,Laundry Area,,Negotiable,Furnished,818-421-7164,"22,578"
DW26183913MR,Condominium,5915,5915   Stafford  #K,HUNTINGTON PARK,90255,3,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,186",$2.95,1983,2,Garage,No,1-Year,Unfurnished,323-397-3463,"24,008"
26876635,,1724,1724   Menlo Ave #A,Los Angeles,90006,3,4.00 (3 0 1 0),,,,"$3,587","$4,100","$3,587","1,450",$2.47,2024,2,In Unit,Yes,"1+Year,1-Year,12 Months,Other",Unfurnished,310-801-1242,"6,122"
CV26184627MR,Single Family,1704,1704  E Vine AVE,WEST COVINA,91791,3,2.00 (2 0 0 0),,$0.00,,"$3,590","$3,590","$3,590","1,412",$2.54,1956,2,"Gas Dryer Hookup,Room",No,1-Year,Unfurnished,909-510-9888,"9,439"
CV26186887MR,Condominium,853,853  E Hollyvale,AZUSA,91702,4,4.00 (4 0 0 0),,$0.00,100,"$3,600","$3,600","$3,600","1,685",$2.14,2018,2,"Gas Or Electric Dryer Hookup,In Closet",No,1-Year,Unfurnished,626-272-6019,"62,865"
CV26168950MR,Condominium,417,417  S Glendora,GLENDORA,91741,3,3.00 (3 0 0 0),,$0.00,,"$3,600","$3,600","$3,600","1,380",$2.61,2014,2,In Closet,No,1-Year,Unfurnished,626-733-6296,"15,571"
26875447,,1223,1223  N Hayworth Ave #3,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$3,600","$3,600","$3,600",900,$4.00,,1,In Unit,Call,1+Year,Unfurnished,323-443-6005,0
PW26186791MR,Townhouse,3431,3431   Artesia BLVD,TORRANCE,90504,2,3.00 (2 0 1 0),,$500.00,350,"$3,600","$4,000","$3,600","1,483",$2.43,1980,2,"Dryer,Dryer Included,Room,Washer,Washer Included",,1-Year,Unfurnished,310-995-1464,"47,297"
SB26176587MR,Townhouse,2800,2800   Plaza Del Amo  #158,TORRANCE,90503,2,3.00 (3 0 0 0),,$0.00,,"$3,600","$3,600","$3,600","1,088",$3.31,1989,2,"Dryer,Dryer Included,Room,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,310-905-0215,"175,934"
TR26184346MR,Single Family,18626,18626   Barroso ST,ROWLAND HEIGHTS,91748,3,2.00 (2 0 0 0),500,$0.00,300,"$3,600","$3,600","$3,600","1,446",$2.49,1960,2,"Garage,Gas Dryer Hookup",No,1-Year,Unfurnished,626-476-0355,"6,431"
SR26186257MR,Single Family,8839,8839   Sophia AVE,NORTH HILLS,91343,2,3.00 (2 0 1 0),,$0.00,,"$3,600","$3,600","$3,600","1,200",$3.00,1960,0,"Electric Dryer Hookup,Hookup - Electric,Room,Washer Hookup",,1-Year,Unfurnished,818-877-3788,"8,219"
26871665,,1332,1332   Ocean Park Blvd  #A,Santa Monica,90405,1,1.00 (1 0 0 0),,,,"$3,600","$3,600","$3,600",600,$6.00,1941,0,"In Unit,Laundry Closet Stacked",Call,"1+Year,1-Year,12 Months",Unfurnished,310-739-7858,"6,977"
P1-28560PF,Townhouse,27285,27285   Blue Spruce PL,VALENCIA,91354,3,3.00 (2 0 1 0),100,"$1,000.00",150,"$3,600","$3,600","$3,600","1,320",$3,2004,2,"Dryer,Dryer Included,Gas Dryer Hookup,In Closet,Inside,On Upper Level,Washer,Washer Included",,,Unfurnished,,"41,491"
26887035,,212,212  E 29th St #216,Los Angeles,90011,4,5.00 (5 0 0 0),,,,"$3,900","$3,900","$3,600","1,500",$2,2024,2,In Unit,Call,1+Year,Unfurnished,213-268-6104,"6,252"
SR26184974MR,Single Family,9618,9618   Kalmia ST,LOS ANGELES,90002,3,2.00 (2 0 0 0),,$0.00,,"$3,600","$3,600","$3,600","1,800",$2.00,1950,5,"Gas Or Electric Dryer Hookup,In Kitchen,Inside,Washer Hookup",No,1-Year,Unfurnished,818-522-4481,"6,654"
26875111,,926,926  S Mariposa Ave,Los Angeles,90006,3,2.00 (2 0 0 0),,,,"$3,600","$3,600","$3,600","1,260",$2.86,1923,4,In Unit,Call,1+Year,Unfurnished,213-700-3919,"6,412"
SR26167543MR,Townhouse,25725,25725   Wagner WAY #C,STEVENSON RANCH,91381,3,3.00 (2 0 1 0),,$0.00,50,"$3,650","$4,500","$3,650","1,614",$2.26,1999,2,Garage,No,1-Year,Unfurnished,818-439-8949,"8,427"
26877947,Condominium,1262,1262  S Barrington Ave #204,Los Angeles,90025,2,2.00 (1 1 0 0),,,,"$3,650","$3,650","$3,650","1,170",$3.12,1974,2,Community,No,1+Year,Unfurnished,310-466-1598,"46,012"
IG26185336MR,Condominium,1217,1217   Oak Creek RD,SAN DIMAS,91773,3,3.00 (2 0 1 0),,$0.00,100,"$3,650","$3,650","$3,650","1,321",$2.76,1986,2,Room,No,"1-Year,Negotiable",Unfurnished,951-833-8333,"2,436"
SR26184935MR,,10453,10453   Etiwanda AVE,Porter Ranch,91326,3,3.00 (2 0 1 0),,$0.00,,"$3,700","$3,700","$3,700","1,176",$3.15,2026,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,818-210-8505,"11,122"
26876247,Condominium,7714,7714   Via Sorrento  #22,Los Angeles,91504,2,2.00 (1 0 1 0),,$500.00,,"$3,700","$3,700","$3,700","1,151",$3.21,1975,2,In Unit,Yes,6 Months,Unfurnished,818-818-2199,"228,683"
