MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
TR26161810MR,Townhouse,1122,1122   Cleghorn  ,DIAMOND BAR,91765,3,3.00 (3 0 0 0),,$300.00,100,"$3,300","$3,300","$3,300","1,409",$2.34,1979,2,Room,Yes,1-Year,Unfurnished,626-786-2880,"461,588"
26864469,,1040,1040  S Mariposa Ave #F101,Los Angeles,90006,2,2.00 (2 0 0 0),,$500.00,,"$3,000","$3,300","$3,300","1,430",$2.31,2015,2,In Unit,Yes,1+Year,Unfurnished,213-399-8949,"17,728"
26863869,,15449,15449   Septo St ,Los Angeles,91345,2,2.00 (1 0 1 0),,,,"$3,300","$3,300","$3,300","1,108",$2.98,1953,1,Laundry Area,No,1+Year,Unfurnished,818-864-4796,"8,641"
SB26152810MR,Single Family,1327,1327   w 89th st ,LOS ANGELES,90044,3,2.00 (2 0 0 0),,$0.00,,"$3,450","$3,450","$3,350","1,100",$3.05,1948,0,"Gas Dryer Hookup,Outside",Yes,1-Year,Unfurnished,562-524-5888,"6,200"
AR26152213MR,Single Family,5215,5215   Florinda AVE ,TEMPLE CITY,91780,3,2.00 (2 0 0 0),,$0.00,,"$3,350","$4,000","$3,350","1,281",$2.62,1962,2,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,626-244-4390,"15,257"
TR26164420MR,Single Family,312,312   Silton  ,SAN DIMAS,91773,4,2.00 (2 0 0 0),,$500.00,,"$3,350","$3,350","$3,350","1,370",$2.45,1960,2,"Gas Dryer Hookup,Inside,Washer Hookup",Yes,1-Year,Unfurnished,626-589-3323,"5,675"
26864397,Single Family,1116,1116   Irving Ave ,Glendale,91201,2,2.00 (2 0 0 0),,,,"$3,350","$3,350","$3,350","1,008",$3.32,1923,4,Inside,Call,1+Year,Unfurnished,818-858-9272,"6,664"
P1-28223PF,Condominium,88,88  N Oakland AVE #312,PASADENA,91101,1,1.00 (0 1 0 0),,$500.00,,"$3,380","$3,380","$3,380",750,$4.51,2023,1,In Closet,,1-Year,Unfurnished,(626) 639-8300,"26,464"
RS26162979MR,Single Family,4909,4909  W 117th  ,HAWTHORNE,90250,2,1.00 (1 0 0 0),,$200.00,,"$3,390","$3,300","$3,390",868,$3.91,1948,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,,310-654-3586,"5,583"
RS26164846MR,Single Family,15329,15329   Paramount BLVD ,PARAMOUNT,90723,3,1.00 (1 0 0 0),,$250.00,,"$3,400","$3,500","$3,400","1,138",$2.99,1940,2,"Inside,Room",,1-Year,Unfurnished,562-472-8929,"4,000"
PW26162690MR,Townhouse,3534,3534  W 67th ST ,LOS ANGELES,90043,3,3.00 (2 0 1 0),,$0.00,,"$3,400","$3,400","$3,400","10,960",$0.31,2019,2,Room,,1-Year,Unfurnished,213-399-1862,"11,855"
SR26159507MR,Townhouse,20120,20120   Runnymede Street #15,WINNETKA,91306,3,3.00 (2 0 1 0),,$500.00,,"$3,400","$3,400","$3,400","1,593",$2.13,1974,2,Garage,,1-Year,,818-212-9049,"129,178"
SR26162384MR,Townhouse,28492,28492   Herrera ST ,VALENCIA,91354,2,3.00 (3 0 0 0),,$0.00,,"$3,400","$3,400","$3,400","1,440",$2.36,2010,2,"Dryer,Dryer Included,Inside,On Upper Level,Room,Washer,Washer Included",,1-Year,Unfurnished,818-939-8895,"31,118"
SB26162353MR,Apartment,3607,3607   Crest Drive ,MANHATTAN BEACH,90266,1,1.00 (1 0 0 0),3400,"$3,400.00",1,"$3,400","$3,400","$3,400",600,$5.67,1931,1,Laundry Area,No,1-Year,Unfurnished,310-213-2450,"1,753"
AR26162225MR,Condominium,5249,5249   Village Circle DR ,TEMPLE CITY,91780,3,3.00 (2 0 1 0),,$0.00,,"$3,400","$3,400","$3,400","1,423",$2.39,1975,1,Garage,No,1-Year,Unfurnished,626-592-0897,"169,324"
CV26161344MR,Townhouse,501,501  W Foothill BLVD #306,CLAREMONT,91711,3,2.00 (2 0 0 0),,$0.00,,"$3,400","$3,400","$3,400","1,502",$2.26,2023,0,Inside,No,1-Year,Unfurnished,909-917-8129,"78,994"
RS26163157MR,Townhouse,17721,17721   Norwalk Blvd #49  ,ARTESIA,90701,3,3.00 (3 0 0 0),,$0.00,200,"$3,400","$3,800","$3,400","1,478",$2.30,1984,2,Garage,No,1-Year,Unfurnished,562-716-2839,"1,489"
PW26162684MR,Townhouse,1343,1343  E Adams  ,LOS ANGELES,90011,3,2.00 (2 0 0 0),,$0.00,,"$3,400","$34,000","$3,400","1,350",$2.52,2014,0,"Gas Dryer Hookup,Room",,1-Year,Unfurnished,213-399-1862,"6,212"
MB26163235MR,,212,212  S Vail  #1/2,MONTEBELLO,90640,3,2.00 (1 0 1 0),,$200.00,25,"$3,400","$3,400","$3,400","1,250",$2.72,1960,2,Garage,,"1-Year,Other",Unfurnished,323-365-0067,"6,145"
IV26163849MR,Townhouse,13449,13449   Murphy Hill DR ,WHITTIER,90601,2,3.00 (2 0 1 0),3425,"$3,425.00",100,"$3,425","$3,425","$3,425","1,253",$2.73,1988,3,In Closet,No,"Month-to-Month,Other",Unfurnished,619-726-2777,"58,225"
CV26163793MR,,502,502  E 6th  ,AZUSA,91702,3,2.00 (2 0 0 0),,$50.00,,"$3,440","$3,440","$3,440","1,020",$3.37,1950,2,Garage,,1-Year,Unfurnished,626-688-2045,"10,500"
26864343,Single Family,2319,2319 1/2  Teviot St ,Los Angeles,90039,1,1.00 (1 0 0 0),,,,"$3,450","$3,450","$3,450",450,$7.67,2026,1,In Unit,Call,1-Year,Both,310-890-6928,"7,996"
OC26160691MR,Condominium,5729,5729   Willow Crest AVE #5729,NORTH HOLLYWOOD,91601,3,2.00 (2 0 0 0),,$0.00,,"$3,450","$3,450","$3,450","1,150",$3,2018,2,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,Unfurnished,949-290-8115,"7,440"
SR26161064MR,Condominium,4353,4353   Colfax AVE #13,STUDIO CITY,91604,2,2.00 (2 0 0 0),,$0.00,,"$3,450","$6,900","$3,450","1,189",$2.90,1961,1,"Community,In Kitchen,Inside",,1-Year,Unfurnished,818-271-1233,"90,789"
26865361,Single Family,719,719  W Avenue Q10  ,Palmdale,93551,4,2.00 (2 0 0 0),,,,"$3,490","$3,490","$3,490","2,452",$1.42,2000,2,Inside,Call,1+Year,Both,818-858-9272,"7,001"
TR26164519MR,Apartment,1651,1651   golden gate ave #2,LOS ANGELES,90026,2,1.00 (1 0 0 0),3490,"$3,490.00",349,"$3,490","$3,490","$3,490","1,200",$2.91,1965,1,Inside,,1-Year,Unfurnished,909-576-2588,"7,966"
26864599,,245,245  N Swall Dr ,Beverly Hills,90211,2,2.00 (1 0 1 0),,,,"$3,495","$3,495","$3,495","1,300",$2.69,1953,1,"Community,Outside",Call,1-Year,Unfurnished,310-820-1343,"5,736"
26864033,,11645,11645   Montana Ave #311,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$3,495","$6,990","$3,495",679,$5.15,1973,0,Community,No,1+Year,Unfurnished,310-927-3160,"50,016"
226003571VC,Single Family,1645,1645   253rd ST ,HARBOR CITY,90710,2,1.00 (1 0 0 0),,,,"$3,495","$3,495","$3,495","1,585",$2.21,1948,0,Inside,,,Unfurnished,(310) 666-9241,"6,000"
26864173,,11443,11443   Hatteras St ,North Hollywood,91601,3,3.00 (3 0 0 0),,,,"$3,499","$3,826","$3,499","1,184",$2.96,2024,2,In Unit,Yes,1+Year,Unfurnished,310-650-4220,"6,955"
SR26159755MR,Single Family,5338,5338   Campo RD ,WOODLAND HILLS,91364,3,1.00 (1 0 0 0),,$500.00,100,"$3,500","$7,000","$3,500","1,200",$2.92,1954,0,"Inside,Room",,1-Year,Unfurnished,818-932-5300,"7,568"
PW26160999MR,Townhouse,1425,1425   W 224th  ,TORRANCE,90501,3,3.00 (2 0 1 0),,$500.00,100,"$72,326","$3,200","$3,500","1,650",$2.12,2008,2,"Garage,Gas Dryer Hookup,Gas Or Electric Dryer Hookup,Inside",No,1-Year,Unfurnished,714-322-9895,"18,006"
SB26162662MR,Condominium,818,818  S Averill  #2,SAN PEDRO,90732,3,2.00 (2 0 0 0),,$0.00,,"$3,300","$3,300","$3,500","1,610",$2.17,1991,2,"Gas Dryer Hookup,Room",,1-Year,Unfurnished,310-872-8686,"6,752"
OC26162163MR,,14138,14138   Archwood  ,VAN NUYS,91405,2,1.00 (1 0 0 0),,$100.00,25,"$3,500","$3,500","$3,500",720,$4.86,2026,0,Inside,,1-Year,Unfurnished,949-282-8428,"7,548"
26863585,Condominium,585,585  N Rossmore Ave #506,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$3,500","$3,500","$3,500",700,$5,1990,2,In Closet,Call,1+Year,Unfurnished,323-333-0301,"17,955"
OC26156770MR,,1108,1108   Palm LN ,REDONDO BEACH,90278,2,1.00 (1 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,000",$3.50,1924,0,"Gas Dryer Hookup,Gas Or Electric Dryer Hookup,In Kitchen,Washer,Washer Included",,1-Year,,949-629-4400,"7,524"
SR26163355MR,Single Family,4851,4851   Woodman AVE ,SHERMAN OAKS,91423,2,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500",798,$4.39,2026,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-585-3422,"7,810"
AR26162166MR,Single Family,401,401  N La Breda  ,WEST COVINA,91791,3,2.00 (1 1 0 0),,$0.00,,"$3,500","$7,000","$3,500","1,532",$2.28,1955,0,Inside,,1-Year,,626-566-5688,"9,153"
CV26163756MR,Single Family,470,470  W Center ST ,COVINA,91723,2,2.00 (1 1 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,537",$2.28,1905,2,In Kitchen,No,1-Year,Unfurnished,626-926-9700,"8,399"
SR26161086MR,Single Family,25109,25109   1/2 Fourl RD ,NEWHALL,91321,3,2.00 (2 0 0 0),,$500.00,,"$3,500","$3,500","$3,500","1,050",$3.33,2026,0,Inside,Yes,Negotiable,Unfurnished,818-667-3374,"2,200"
AR26137807MR,Condominium,388,388   Ocean Blvd #604,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,100,"$3,000","$3,500","$3,500",680,$5.15,2004,2,"Gas Or Electric Dryer Hookup,In Closet",,Month-to-Month,,626-201-5090,"120,661"
WS26162508MR,Townhouse,11413,11413   Lower Azusa RD ,EL MONTE,91732,3,3.00 (2 0 1 0),,$0.00,,"$3,500","$3,500","$3,500","1,685",$2.08,1988,2,Room,No,1-Year,Unfurnished,626-203-8966,"3,651"
SR26161469MR,Single Family,23003,23003   Runnymede ST ,WEST HILLS,91307,3,2.00 (1 1 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,153",$3.04,1956,4,"Inside,Room",,1-Year,Unfurnished,818-512-9246,"7,534"
PW26163928MR,Condominium,7740,7740   Redlands  #G3091,PLAYA DEL REY,90293,2,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,048",$3.34,1971,2,Community,,1-Year,Unfurnished,213-494-0391,"311,788"
SR26164518MR,Single Family,4851,4851 1/2  Woodman AVE ,SHERMAN OAKS,91423,2,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500",798,$4.39,2026,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-585-3422,"7,810"
GD26159883IT,Townhouse,2747,2747   Hermosa AVE #6,MONTROSE,91020,2,2.00 (1 1 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,142",$3.06,1988,2,"Dryer,Dryer Included,Garage,Washer,Washer Included",,1-Year,Unfurnished,818-429-9017,"10,953"
SR26164754MR,Apartment,8321,8321   Quartz AVE #1/2,WINNETKA,91306,3,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,055",$3.32,1949,2,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,310-498-4227,"9,453"
GD26161006IT,Townhouse,4328,4328   Whitsett AVE ,STUDIO CITY,91604,2,3.00 (2 0 1 0),,$0.00,,"$3,350","$3,550","$3,550","1,150",$3.09,1987,2,"In Kitchen,Inside",,1-Year,Unfurnished,818-437-2433,"6,043"
GD26164353IT,Single Family,606,606  W Dryden  #A,GLENDALE,91202,2,2.00 (2 0 0 0),,$0.00,,"$3,550","$3,550","$3,550","1,000",$3.55,2023,0,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,,"6,505"
26858113,,10627,10627   Moorpark ST #8,NORTH HOLLYWOOD,91602,2,3.00 (2 0 1 0),,,,"$3,575","$3,575","$3,575","1,100",$3.25,1996,2,Inside,Call,1+Year,Unfurnished,310-579-2200,"8,139"
26864697,Condominium,2803,2803   Arizona Ave #8,Santa Monica,90404,2,2.00 (1 1 0 0),,,,"$3,595","$3,595","$3,595","1,190",$3.02,1970,1,Community,Yes,1-Year,Unfurnished,310-422-0005,"16,036"
TR26160244MR,Single Family,929,929  E Barbara  ,WEST COVINA,91790,3,1.00 (1 0 0 0),,$0.00,,"$3,600","$3,600","$3,600","1,112",$3.24,1953,2,Garage,,1-Year,Unfurnished,562-640-8221,"9,384"
GD26164260IT,,13424,13424   Kamloops ST ,ARLETA,91331,3,3.00 (2 0 1 0),,$0.00,,"$3,800","$3,600","$3,600","1,200",$3,2026,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,818-335-3995,"10,482"
AR26162388MR,,727,727 B E Myrtle AVE ,GLENDORA,91741,2,2.00 (2 0 0 0),,$0.00,,"$3,600","$3,600","$3,600","1,000",$3.60,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year,Month-to-Month,Other",Unfurnished,626-295-7247,"1,500"
SR26159922MR,Single Family,16023,16023   Wyandotte Street ,LAKE BALBOA,91406,3,3.00 (3 0 0 0),400,$300.00,25,"$3,600","$3,600","$3,600","1,200",$3,2024,0,In Closet,,1-Year,Unfurnished,818-577-3077,"12,003"
26864255,,212,212  E 29th St #216,Los Angeles,90011,4,5.00 (5 0 0 0),,,,"$3,900","$3,900","$3,600","1,500",$2.40,2024,2,In Unit,Call,1+Year,Unfurnished,213-268-6104,"6,252"
TR26164902MR,Single Family,3528,3528   Castle Rock RD ,DIAMOND BAR,91765,3,2.00 (2 0 0 0),,$0.00,,"$3,600","$4,000","$3,600","1,521",$2.37,1963,2,Garage,,1-Year,Unfurnished,,"7,054"
GD26162328IT,Single Family,2135,2135  N Brighton St #101,BURBANK,91504,2,2.00 (2 0 0 0),,$0.00,60,"$3,600","$3,600","$3,600",926,$3.89,2026,0,Inside,,"1+Year,1-Year",Unfurnished,818-419-7564,"6,816"
26863617,,877,877   Francisco St #4202,Los Angeles,90017,1,1.00 (1 0 0 0),,,,"$3,600","$3,600","$3,600",823,$4.37,2017,1,In Unit,Call,"1+Year,1-Year",Unfurnished,310-430-1312,"128,959"
OC26161858MR,,1438,1438  N Summit  ,PASADENA,91103,2,1.00 (1 0 0 0),,"$3,600.00",,"$3,600","$3,600","$3,600",769,$4.68,1911,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,"1-Year,Negotiable",Unfurnished,310-951-8509,"10,233"
OC26162316MR,Townhouse,793,793   Banyan  ,POMONA,91767,3,4.00 (2 0 2 0),,$0.00,,"$3,600","$3,600","$3,600","1,818",$1.98,2018,2,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,"1-Year,Negotiable",,949-610-9533,
BB26163985MR,,2306,2306  N Catalina  ,BURBANK,91504,3,2.00 (2 0 0 0),,$0.00,50,"$3,600","$3,600","$3,600",935,$3.85,2014,2,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Other,Stackable W/D Hookup,Washer,Washer Included",,Month-to-Month,Unfurnished,,"6,811"
SR26145146MR,Condominium,18324,18324   Clark ST #102,TARZANA,91356,2,2.00 (2 0 0 0),,$0.00,,"$3,600","$3,600","$3,600","1,495",$2.41,1981,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-481-1602,"83,222"
PW26155504MR,Condominium,10824,10824   Long Beach Blvd ,LYNWOOD,90262,3,3.00 (3 0 0 0),,$0.00,,"$3,600","$3,400","$3,600","1,050",$3.43,2022,2,"Electric Dryer Hookup,Hookup - Electric,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",No,1-Year,Unfurnished,562-373-5120,"8,572"
26863431,,1110,1110  W 80th St ,Los Angeles,90044,3,1.00 (1 0 0 0),,,50,"$3,600","$3,600","$3,600","1,242",$2.90,1929,5,Inside,No,1-Year,Unfurnished,626-399-1784,"4,077"
TR26148795MR,Townhouse,23051,23051   Paseo De Terrado  #4,DIAMOND BAR,91765,3,3.00 (3 0 0 0),,$0.00,,"$3,750","$3,750","$3,600","1,641",$2.19,1982,2,Garage,,1-Year,Unfurnished,6267054885,"166,256"
SR26164786MR,Apartment,8323,8323   Quartz AVE ,WINNETKA,91306,3,2.00 (2 0 0 0),,$0.00,,"$3,600","$3,500","$3,600","1,055",$3.41,1949,2,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,310-498-4227,"9,453"
26857805,,14061,14061   Milbank ST #4,SHERMAN OAKS,91423,2,3.00 (2 0 1 0),,,,"$3,650","$3,650","$3,650","1,170",$3.12,1999,2,Laundry Closet Stacked,Call,1+Year,Unfurnished,310-579-2200,"7,336"
26864535,,2106,2106   Pisani Pl #3,Los Angeles,90291,2,1.00 (1 0 0 0),,,,"$3,650","$3,650","$3,650",715,$5.10,,0,In Unit,Call,"1-Year,1+Year",Unfurnished,310-717-1592,"4,001"
SB26164093MR,Condominium,1801,1801   263rd  #110,LOMITA,90717,3,3.00 (1 1 1 0),,$0.00,,"$3,650","$3,650","$3,650","1,488",$2.45,1981,2,"Inside,On Upper Level",,1-Year,Unfurnished,310-988-8211,"129,974"
26865015,Condominium,933,933   11th St #18,Santa Monica,90403,1,1.00 (0 1 0 0),,,,"$3,650","$3,650","$3,650",663,$5.51,1969,1,"Community,Garage",No,1+Year,Unfurnished,310-729-9726,"15,001"
SR26153658MR,Apartment,6445,6445   Woodley AVE #204,LAKE BALBOA,91406,3,3.00 (2 1 0 0),,$0.00,,"$3,650","$3,650","$3,650","1,291",$2.83,2016,2,"Laundry Area,Room",,1-Year,Unfurnished,818-402-4266,"7,012"
26864135,,210,210  S Hamilton Dr #04,Beverly Hills,90211,2,2.00 (2 0 0 0),,,,"$3,662","$3,995","$3,662",950,$3.85,1957,1,In Unit,Yes,"1+Year,12 Months",Unfurnished,310-751-7592,"10,403"
AR26161537MR,Condominium,9040,9040   Garvey  #3,ROSEMEAD,91770,3,3.00 (3 0 0 0),,$0.00,,"$3,675","$3,675","$3,675","1,495",$2.46,2017,2,In Kitchen,No,1-Year,Unfurnished,626-641-7678,"13,826"
GD26162532IT,Single Family,6944,6944   Valmont  ,TUJUNGA,91042,3,2.00 (2 0 0 0),,$0.00,,"$3,699","$3,699","$3,699","1,400",$2.64,2022,0,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,310-919-8287,"20,523"
PW26162952MR,Apartment,1974,1974   Estrella AVE ,LOS ANGELES,90007,3,2.00 (2 0 0 0),,$400.00,,"$3,700","$2,200","$3,700","1,356",$2.73,2007,2,"Dryer,Dryer Included,Gas Dryer Hookup,Inside",,1-Year,Unfurnished,213-399-1862,"4,959"
SR26160149MR,Single Family,6232,6232  W Spice ST ,LANCASTER,93536,4,3.00 (3 0 0 0),,$0.00,,"$3,700","$3,700","$3,700","3,000",$1.23,2005,3,Room,,1-Year,Unfurnished,818-561-0892,"7,266"
CV26160817MR,Condominium,608,608   Asbury DR ,CLAREMONT,91711,3,3.00 (3 0 0 0),,$0.00,,"$3,750","$3,750","$3,750","1,430",$2.62,2006,2,"Dryer,Dryer Included,On Upper Level,Washer,Washer Included",No,1-Year,Unfurnished,626-675-6667,"36,483"
26863991,Condominium,1155,1155  S Grand Ave #1307,Los Angeles,90015,1,1.00 (1 0 0 0),,,,"$3,750","$3,750","$3,750",970,$3.87,2008,1,In Unit,No,"Month-to-Month,6 Months,Season,Negotiable,1+Year,1-Year,12 Months,24 Months",Furnished,2132382637,"52,763"
OC26162800MR,Condominium,8539,8539   Citigate DR ,WHITTIER,90602,3,3.00 (2 0 1 0),,"$1,000.00",,"$3,750","$3,750","$3,750","1,523",$2.46,1990,2,Garage,No,1-Year,Unfurnished,949-266-7895,"60,310"
P1-28169PF,Single Family,6256,6256   Satsuma AVE ,LOS ANGELES,91606,3,2.00 (2 0 0 0),,$0.00,,"$3,750","$3,750","$3,750","1,500",$2.50,1950,0,Inside,Yes,,Unfurnished,(323) 800-8511,"13,536"
26862907,,1100,1100   Wilshire Blvd #2604,Los Angeles,90017,1,1.00 (1 0 0 0),,,,"$3,800","$3,800","$3,750",860,$4.36,1986,2,"In Closet,In Unit",No,Month-to-Month,Furnished,213-458-0787,"27,106"
WS26157173MR,Single Family,808,808  S Gladys  ,SAN GABRIEL,91776,3,3.00 (2 0 1 0),,$0.00,,"$3,750","$3,750","$3,750","1,710",$2.19,2016,2,"On Upper Level,Room",No,1-Year,Unfurnished,626-625-5034,"43,560"
PW26161656MR,,233,233 A  E 25th St ,LONG BEACH,90806,3,2.00 (2 0 0 0),,$50.00,50,"$3,750","$10,000","$3,750",960,$3.91,2025,0,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Unfurnished,,"6,587"
GD26163118IT,Townhouse,6300,6300   Honolulu AVE #101,LA CRESCENTA,91214,3,3.00 (2 0 1 0),,$0.00,,"$3,750","$3,750","$3,750","1,540",$2.44,2006,2,Garage,,1-Year,Unfurnished,,"33,045"
26864797,,111,111  N Harper Ave ,Los Angeles,90048,1,1.00 (1 0 0 0),,,,"$3,795","$3,500","$3,795","4,129",$0.92,1936,0,In Unit,Yes,"1+Year,1-Year",Unfurnished,310-804-0488,"6,560"
26864303,,10700,10700   Tabor St #220,Los Angeles,90034,1,1.00 (1 0 0 0),,$500.00,,"$3,795","$1,000","$3,795",711,$5.34,2024,0,In Unit,Yes,"6 Months,12 Months,1+Year",Unfurnished,310-962-5000,"27,000"
SR26160110MR,Condominium,23401,23401   Park Sorrento  #34,CALABASAS,91302,2,2.00 (2 0 0 0),,$500.00,,"$3,800","$7,000","$3,800","1,011",$3.76,1973,2,Community,,1-Year,Unfurnished,818-601-3269,"123,603"
PW26162676MR,Townhouse,5425,5425   Buchanan  ,LOS ANGELES,90042,3,3.00 (2 0 1 0),,$0.00,,"$3,800","$3,800","$3,800","8,784",$0.43,2009,0,Room,,1-Year,Unfurnished,213-399-1862,"9,181"
26864419,,10817,10817   WHIPPLE ST #18,TOLUCA LAKE,91602,2,3.00 (3 0 0 0),,,,"$3,800","$4,500","$3,800","1,172",$3.24,1981,0,In Unit,Yes,"1-Year,1+Year",Unfurnished,323-422-2422,"28,576"
26864567,Single Family,2118,2118   Marengo Ave ,Altadena,91001,3,2.00 (2 0 0 0),,,,"$3,800","$3,800","$3,800","1,100",$3.45,1917,2,In Unit,Call,12 Months,Unfurnished,818-858-9272,"8,042"
CV26164515MR,Single Family,21002,21002   Bandana  ,DIAMOND BAR,91765,3,2.00 (2 0 0 0),,$0.00,150,"$3,800","$3,800","$3,800","1,000",$3.80,2026,0,"Dryer,Dryer Included,Room,Washer,Washer Included",No,1-Year,Unfurnished,626-226-9447,"11,498"
SR26162311MR,Single Family,9245,9245   Woodman  #11,ARLETA,91331,3,3.00 (3 0 0 0),,$500.00,150,"$3,800","$3,800","$3,800","1,894",$2.01,1991,2,"Garage,Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-335-0283,"36,550"
26864367,,360,360  W Avenue 26  #107,Los Angeles,90031,4,2.00 (2 0 0 0),,,,"$3,800","$3,800","$3,800","1,500",$2.53,2006,2,In Unit,Call,12 Months,Unfurnished,747-888-7444,"53,961"
CV26163491MR,Single Family,125,125  S Wildwood  ,GLENDORA,91741,3,2.00 (2 0 0 0),,$0.00,,"$3,850","$3,850","$3,850","1,214",$3.17,1953,4,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,626-677-8177,"6,789"
TR26162732MR,Condominium,2226,2226   Calle Leon  ,WEST COVINA,91792,3,2.00 (2 0 0 0),,$0.00,100,"$3,850","$7,500","$3,850","1,502",$2.56,1979,2,Room,No,1-Year,Unfurnished,909-954-8886,"203,874"
P1-28208PF,Single Family,5612,5612   Glickman AVE ,TEMPLE CITY,91780,4,3.00 (1 2 0 0),,$0.00,,"$3,850","$3,850","$3,850","1,451",$2.65,1951,2,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,(626) 234-9369,"6,493"
26864547,,835,835  S Sherbourne Dr #9,Los Angeles,90035,2,2.00 (2 0 0 0),,,,"$3,850","$3,850","$3,850","1,300",$2.96,1957,0,"Inside,Laundry Area",Call,"1-Year,1+Year",Unfurnished,310-756-4814,"12,003"
TR26160785MR,Single Family,1843,1843   Lancewood  ,HACIENDA HEIGHTS,91745,4,3.00 (3 0 0 0),100,$0.00,200,"$3,880","$4,000","$3,880","1,866",$2.08,1956,2,Gas Or Electric Dryer Hookup,No,1-Year,Unfurnished,626-318-1107,"5,930"
26860853,,3618,3618   Chesapeake Ave ,Los Angeles,90016,2,1.00 (1 0 0 0),,,,"$3,888","$3,400","$3,888",650,$5.98,,1,In Unit,Call,1+Year,Unfurnished,310-824-3550,"6,102"
26864879,,1650,1650   Sawtelle Blvd #208,Los Angeles,90025,2,2.00 (2 0 0 0),,,,"$3,890","$3,890","$3,890",0,$0,2021,2,In Unit,Yes,1+Year,Unfurnished,310-988-8923,"12,611"
26863427,Townhouse,25715,25715   Wagner Way #B,Stevenson Ranch,91381,3,2.00 (2 0 0 0),,,,"$3,900","$5,000","$3,900","1,521",$2.56,1999,2,"Garage,In Unit",Yes,"1+Year,1-Year,Negotiable,Renewal Options",Unfurnished,310-279-6508,"8,442"
GD26164314IT,Condominium,2225,2225   Mira Vista AVE #104,MONTROSE,91020,2,2.00 (2 0 0 0),,$0.00,,"$3,900","$3,900","$3,900","1,400",$2.79,2019,0,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-469-9388,"13,380"
SB26161231MR,Apartment,1550,1550 1/2 W 59th PL ,LOS ANGELES,90047,3,1.00 (1 0 0 0),,$500.00,,"$3,900","$3,900","$3,900",780,$5,1963,1,Laundry Area,,1-Year,Unfurnished,310-849-8919,"4,480"
SR26161162MR,Apartment,2105,2105   Speyer LN #B,REDONDO BEACH,90278,3,2.00 (2 0 0 0),,$0.00,100,"$3,900","$3,900","$3,900","1,680",$2.32,1971,2,Community,No,1-Year,Unfurnished,8186252951,"7,501"
PW26156285MR,Condominium,22,22   Noble  ,POMONA,91766,3,4.00 (3 0 1 0),,$0.00,200,"$3,900","$3,900","$3,900","2,137",$1.82,2019,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,951-847-2284,"2,034"
AR26161539MR,Single Family,2041,2041   Starhaven  ,DUARTE,91010,3,1.00 (1 0 0 0),1,$150.00,75,"$3,900","$3,900","$3,900","1,206",$3.23,1951,1,"Garage,Room",,1-Year,Unfurnished,626-253-3538,"5,131"
26864125,,10867,10867   Fruitland Dr #401,Los Angeles,91604,2,2.00 (2 0 0 0),,,,"$3,900","$3,900","$3,900","1,300",$3,2023,1,"In Unit,In Closet",Yes,"12 Months,1-Year",Unfurnished,310-382-7731,"8,227"
