MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
SR26191407MR,Condominium,4501,4501   Cedros ave #123,SHERMAN OAKS,91403,1,1.00 (1 0 0 0),,$500.00,25,"$2,950","$2,950","$2,950",848,$3.48,1971,1,Inside,,1-Year,Furnished,818-921-0900,"83,258"
WS26190462MR,Apartment,123,123  S Chapel  #410,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$500.00,50,"$2,950","$2,950","$2,950",850,$3.47,2026,2,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Furnished,626-456-0818,"36,773"
26875809,,1160,1160  N Fries Ave ,Wilmington,90744,2,1.00 (1 0 0 0),,,,"$2,950","$3,500","$2,950",928,$3.18,1956,1,Garage,Call,1+Year,Unfurnished,323-273-5567,"6,494"
26922961,Single Family,21928,21928   Viscanio Rd  ,Woodland Hills,91364,2,1.00 (1 0 0 0),,,,"$2,950","$2,500","$2,950",950,$3.11,,2,"Laundry Closet Stacked,In Unit,In Closet,Inside",No,1-Year,Unfurnished,818-602-1818,"7,250"
SR26189700MR,Single Family,1522,1522  W Avenue H4  ,LANCASTER,93534,4,3.00 (3 0 0 0),,$500.00,200,"$2,950","$2,950","$2,950","1,914",$1.54,1996,3,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-522-6065,"5,669"
GD26190876IT,Apartment,330,330   Cameron PL #2,GLENDALE,91207,2,2.00 (1 1 0 0),,$0.00,,"$2,950","$2,950","$2,950",950,$3.11,1986,2,Community,,1-Year,Unfurnished,818-321-0008,"8,395"
OC26191575MR,Single Family,15813,15813   Rosalita DR ,LA MIRADA,90638,2,1.00 (1 0 0 0),,$0.00,,"$2,900","$2,950","$2,950",750,$3.93,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,323-796-9617,"7,562"
WS26190459MR,Apartment,123,123  S Chapel  #310,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$500.00,50,"$2,950","$2,950","$2,950",850,$3.47,2026,2,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Furnished,626-456-0818,"36,773"
WS26191092MR,Apartment,702,702  S Pacific Coast HWY #B,REDONDO BEACH,90277,2,1.00 (1 0 0 0),,$100.00,50,"$2,975","$2,975","$2,975","1,050",$2.83,1943,1,Laundry Area,,1-Year,Unfurnished,626-863-5323,"8,566"
26906035,Condominium,877,877   Francisco St #607,Los Angeles,90017,1,1.00 (1 0 0 0),,"$1,000.00",200,"$2,995","$2,995","$2,995",870,$3.44,2017,0,Laundry Closet Stacked,Yes,1+Year,Unfurnished,213-675-4472,"128,959"
26881059,,1812,1812  W Glenoaks Blvd #D,Glendale,91206,2,1.00 (1 0 0 0),,$0.00,,"$2,995","$2,995","$2,995","1,100",$2.72,1944,1,"In Unit,Laundry Closet Stacked,Inside,Laundry Area",Yes,1-Year,Unfurnished,310-666-9682,"6,950"
26909215,Apartment,932,932  S Shenandoah St #5,Los Angeles,90035,2,2.00 (1 1 0 0),,,,"$3,000","$3,000","$2,995","1,000",$3.00,1953,0,In Unit,Call,1+Year,Unfurnished,323-533-6155,"6,399"
26870893,,8912,8912   Krueger St ,Culver City,90232,1,1.00 (1 0 0 0),,$300.00,,"$2,995","$2,995","$2,995",,$0,1927,1,"Laundry Area,Outside",Call,"1-Year,1+Year,12 Months",Unfurnished,310-435-4562,"4,984"
P1-28647PF,,517,517  N Avenue 50  #1/4,LOS ANGELES,90042,2,2.00 (2 0 0 0),,$0.00,,"$2,995","$3,350","$2,995",790,$3.79,2025,0,In Closet,Yes,1-Year,Unfurnished,(626) 298-3030,"6,838"
26941099,,744,744   Hartford Ave #501,Los Angeles,90017,2,2.00 (2 0 0 0),,,,"$2,995","$2,995","$2,995",970,$3.09,,1,In Unit,Yes,"Negotiable,1+Year",Unfurnished,424-352-1555,970
AR26190921MR,Single Family,9637,9637   Ancourt  ,ARCADIA,91007,2,1.00 (1 0 0 0),,$0.00,,"$2,995","$2,995","$2,995","1,141",$2.62,1950,2,In Kitchen,No,1-Year,Unfurnished,6266953138,"6,010"
PW26175482MR,Condominium,16674,16674   Bellflower BLVD ,BELLFLOWER,90706,2,3.00 (2 0 1 0),,$0.00,,"$2,998","$2,998","$2,998",960,$3.12,2013,1,Other,No,Month-to-Month,Unfurnished,,"24,941"
AR26189543MR,Single Family,2132,2132   Divine  ,MONTEREY PARK,91754,3,1.00 (1 0 0 0),,$100.00,100,"$3,400","$3,000","$3,000","1,062",$2.82,1949,0,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,626-215-6661,"5,951"
26934729,,1351,1351  W 70th St ,Los Angeles,90044,3,2.00 (2 0 0 0),,,,"$3,000","$3,000","$3,000","1,016",$2.95,1922,0,"In Unit,In Living Room,Laundry Area",Yes,1+Year,Unfurnished,310-237-8749,"4,685"
26934317,Apartment,3824,3824   Keystone Ave  #7,Culver City,90232,2,1.00 (1 0 0 0),,,,"$3,000","$3,100","$3,000",900,$3.33,,0,Community,Yes,1+Year,Unfurnished,,"6,669"
SR26189526MR,Condominium,7924,7924   Woodman  #80,PANORAMA CITY,91402,2,2.00 (2 0 0 0),,$0.00,35,"$3,000","$3,000","$3,000","1,077",$2.79,1971,2,Other,,1-Year,Unfurnished,818-510-1617,"90,673"
26934053,,777,777   El Medio Ave ,Los Angeles,90272,0,1.00 (1 0 0 0),,,,"$3,000","$4,500","$3,000",405,$7.41,1946,1,In Unit,No,1-Year,Both,310-739-2421,"5,625"
SB26190062MR,Condominium,2567,2567   Plaza Del Amo  #108,TORRANCE,90503,1,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",870,$3.45,1985,2,"Dryer,Dryer Included,In Closet,Washer,Washer Included",No,1-Year,Unfurnished,310-386-3138,"129,119"
RS26189898MR,Single Family,323,323  W 82nd ST ,LOS ANGELES,90003,2,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",816,$3.68,1920,5,"Gas Dryer Hookup,Inside,Washer Hookup",No,1-Year,Unfurnished,562-572-9229,"5,311"
SR26190059MR,Single Family,511,511   Big Sky Ter ,PALMDALE,93551,3,2.00 (2 0 0 0),,$0.00,,"$4,000","$3,000","$3,000","1,161",$2.58,1986,2,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-384-2450,"6,836"
GD26188993IT,Single Family,6514,6514   Kraft AVE ,NORTH HOLLYWOOD,91606,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",787,$3.81,1940,1,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-464-8979,"6,922"
SR26192506MR,Condominium,436,436  S Virgil AVE #312,LOS ANGELES,90020,2,2.00 (2 0 0 0),50,$500.00,50,"$3,050","$3,050","$3,050","1,010",$3.02,2015,2,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,,818-577-9543,"31,559"
26897617,Condominium,2301,2301  S Beverly Glen Blvd #106,Los Angeles,90064,1,1.00 (1 0 0 0),,$500.00,,"$3,050","$3,050","$3,050",872,$3.50,1963,2,"In Unit,Inside",Yes,1+Year,Unfurnished,310-497-0501,"13,539"
TR26192939MR,Single Family,1837,1837   Lancewood AVE ,HACIENDA HEIGHTS,91745,3,2.00 (1 0 1 0),,$0.00,,"$3,095","$3,500","$3,095","1,135",$2.73,1956,2,"Garage,Gas Dryer Hookup",,1-Year,Unfurnished,,"5,924"
26941445,,5011,5011   Stacy St #A,Hawthorne,90250,2,1.00 (1 0 0 0),,,,"$3,095","$1,500","$3,095",800,$3.87,1945,1,"In Unit,Inside",No,"1+Year,1-Year,12 Months",Unfurnished,3103630840,"5,088"
26933649,,201,201  S Poinsettia Place  #A,Los Angeles,90036,1,1.00 (1 0 0 0),,,,"$3,095","$3,095","$3,095",900,$3.44,,1,In Kitchen,Call,12 Months,Unfurnished,310-738-8043,"7,773"
AR26190209MR,Condominium,50,50   Fano  #C,ARCADIA,91006,2,3.00 (2 0 1 0),,$0.00,,"$3,100","$3,100","$3,100","1,071",$2.89,1986,2,In Closet,No,1-Year,Unfurnished,626-688-6377,"16,035"
26930447,,1555,1555   204th St #1555,Torrance,90501,3,1.00 (1 0 0 0),,,100,"$3,100","$3,100","$3,100","1,100",$2.82,1944,2,In Unit,Call,1+Year,Unfurnished,213-705-1111,"6,553"
SB26189706MR,,113,113   21st St ,MANHATTAN BEACH,90266,1,1.00 (1 0 0 0),,"$1,500.00",,"$3,000","$3,100","$3,100",500,$6.20,2006,0,Community,No,1-Year,Unfurnished,310-309-7595,"2,700"
P1-28643PF,Single Family,227,227   Atchison ST ,PASADENA,91104,2,2.00 (2 0 0 0),,$0.00,50,"$3,100","$3,100","$3,100",700,$4.43,1905,0,"In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup",Yes,1-Year,Unfurnished,(626) 808-8055,"6,642"
GD26188505IT,Condominium,9961,9961   Marcus AVE #2,TUJUNGA,91042,3,2.00 (2 0 0 0),,$0.00,,"$3,100","$3,100","$3,100","1,200",$2.58,1988,2,"In Closet,In Kitchen",,1-Year,Unfurnished,818-521-6060,"5,450"
SB26191830MR,Apartment,2341,2341   Palos Verdes DR #4,PALOS VERDES ESTATES,90274,2,1.00 (1 0 0 0),,$0.00,,"$3,100","$3,100","$3,100",950,$3.26,1961,2,Community,,1-Year,Unfurnished,310-963-7462,"11,118"
WS26190934MR,,927,927   W Olive Ave ,MONROVIA,91016,3,2.00 (0 2 0 0),,$250.00,,"$3,125","$2,975","$3,125","1,000",$3.13,2024,2,Garage,,1-Year,Unfurnished,626-557-9914,"9,000"
26925207,,1825,1825  N New Hampshire Ave #204,Los Angeles,90027,1,1.00 (1 0 0 0),,,,"$3,150","$3,150","$3,150",569,$5.54,2026,1,"In Unit,Inside,Laundry Closet Stacked,In Closet",Yes,"1+Year,1-Year,Other",Unfurnished,323-638-7567,"9,274"
26936895,Condominium,639,639  S Burnside Ave ,Los Angeles,90036,1,1.00 (1 0 0 0),,,,"$3,150","$3,150","$3,150",854,$3.69,,1,In Unit,No,1+Year,Unfurnished,310-616-6075,"7,785"
SR26190254MR,Apartment,6050,6050   Canterbury  #G227,CULVER CITY,90230,2,2.00 (2 0 0 0),,$0.00,,"$3,150","$3,150","$3,150","1,028",$3.06,1971,2,Community,,1-Year,Unfurnished,818-312-0831,"83,387"
PW26189883MR,Condominium,1338,1338 1/2 S Cochran AVE ,LOS ANGELES,90019,2,1.00 (1 0 0 0),,$500.00,,"$3,160","$3,160","$3,160",900,$3.51,1947,2,"Dryer,Dryer Included,In Kitchen,Inside,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,213-785-1004,"6,904"
26940611,,2107,2107   Pullman  #B,Redondo Beach,90278,2,1.00 (1 0 0 0),,,,"$3,195","$3,195","$3,195",750,$4.26,,0,Community,Yes,1+Year,Unfurnished,310-691-6199,0
SR26189841MR,Single Family,43639,43639   Park AVE ,LANCASTER,93534,3,3.00 (3 0 0 0),,$300.00,,"$3,195","$3,195","$3,195","1,728",$1.85,1984,2,"Gas Or Electric Dryer Hookup,Inside,Laundry Area,Other,Washer Hookup",,"1+Year,1-Year",Unfurnished,661-350-4012,"1,943"
226004166VC,Condominium,13525,13525   Vanowen ST #103,VAN NUYS,91405,3,2.00 (2 0 0 0),,,,"$3,195","$3,195","$3,195","1,230",$2.60,2008,2,In Kitchen,,,Unfurnished,(818) 422-6629,"15,096"
SR26189121MR,Apartment,14934,14934   Burbank BLVD #304,SHERMAN OAKS,91411,2,2.00 (2 0 0 0),,$500.00,,"$3,195","$3,195","$3,195","1,200",$2.66,2017,2,In Closet,,1-Year,Unfurnished,818-430-7117,"10,365"
SR26189812MR,Condominium,14630,14630   Dickens  ,SHERMAN OAKS,91403,2,2.00 (2 0 0 0),,$0.00,,"$3,300","$6,600","$3,200","1,339",$2.39,1987,4,Room,No,1-Year,Unfurnished,818-439-7108,"24,566"
SR26191982MR,Single Family,9109,9109   Whitmore ST ,ROSEMEAD,91770,3,3.00 (3 0 0 0),,$0.00,200,"$3,200","$3,300","$3,200","1,200",$2.67,2023,0,"Outside,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,213-327-5017,"6,049"
RS26188800MR,Single Family,8806,8806   Walnut Street ,BELLFLOWER,90706,3,1.00 (1 0 0 0),,$0.00,,"$3,200","$2,000","$3,200","1,128",$2.84,1954,2,In Kitchen,No,1-Year,Unfurnished,310-890-9421,"5,061"
GD26191449IT,Townhouse,1737,1737   N Lima St ,BURBANK,91505,1,1.00 (1 0 0 0),3200,$0.00,,"$3,200","$3,200","$3,200",750,$4.27,1949,1,Inside,No,1-Year,Unfurnished,818-406-8621,
GD26188714IT,Single Family,19920,19920   Kittridge Street ,WINNETKA,91306,3,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,000",$3.20,2026,0,Inside,,"1-Year,Negotiable",Unfurnished,626-716-7284,"7,021"
26871317,Condominium,1250,1250  N Kings Rd #506,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$3,200","$3,200","$3,200",767,$4.17,1970,1,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,213-364-6968,"25,864"
AR26190861MR,Single Family,1240,1240  W Mabel  ,MONTEREY PARK,91754,3,2.00 (2 0 0 0),,$0.00,250,"$3,200","$3,200","$3,200","1,168",$2.74,1946,2,Outside,No,1-Year,Unfurnished,626-524-8210,"5,223"
SB26181292MR,Townhouse,15854,15854   Jupiter PL ,GARDENA,90249,3,3.00 (3 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,254",$2.55,1990,2,Garage,No,1-Year,Unfurnished,310-997-5152,"146,217"
26927475,,533,533  W 77th St ,Los Angeles,90044,3,2.00 (2 0 0 0),,,,"$3,200","$3,200","$3,200","1,300",$2.46,1964,2,In Unit,Call,1+Year,Unfurnished,213-399-5499,"7,002"
SR26192727MR,,17112,17112   Ceredo  ,GRANADA HILLS,91344,2,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","3,592",$0.89,1961,0,Inside,No,1-Year,Unfurnished,818-470-6443,"15,884"
TR26166297MR,Single Family,121,121   North Baymar  #B,WEST COVINA,91791,3,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,100",$2.91,2026,0,Gas Or Electric Dryer Hookup,No,1-Year,Unfurnished,909-240-1434,"3,000"
BB26188318MR,,2704,2704   Mayfield AVE ,MONTROSE,91020,2,1.00 (1 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,050",$3.05,1955,1,"Outside,Room",,1-Year,Unfurnished,,"18,916"
TR26188038MR,Condominium,100,100  S Alameda  ,LOS ANGELES,90012,2,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,042",$3.07,2005,2,In Closet,No,1-Year,Unfurnished,626-715-1881,"138,056"
GD26188979IT,Single Family,1167,1167   Raymond AVE #D,GLENDALE,91201,2,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200",800,$4,1924,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-823-6268,"6,929"
SR26167555MR,Townhouse,18911,18911   KITTRIDGE  #60,RESEDA,91335,3,2.00 (2 0 0 0),,$500.00,,"$3,200","$3,400","$3,200","1,211",$2.64,1972,4,"Inside,Room",,"1+Year,1-Year",Unfurnished,818-631-6324,"2,700"
GD26188960IT,Single Family,1167,1167   Raymond AVE #C,GLENDALE,91201,2,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200",800,$4,1924,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-823-6268,"6,929"
26835835,Condominium,1050,1050  S Grand Ave #905,Los Angeles,90015,1,1.00 (1 0 0 0),,$500.00,250,"$3,200","$3,200","$3,200",650,$4.92,2017,1,"In Unit,Laundry Closet Stacked,In Closet",Call,"Month-to-Month,6 Months,Short Term Lease,Negotiable",Both,213-500-6462,"21,909"
TR26189564MR,Townhouse,9734,9734 C  Maple  ,BELLFLOWER,90706,3,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,196",$2.68,1989,2,Inside,No,1-Year,Unfurnished,,"10,355"
OC26189937MR,Single Family,2654,2654   Greenleaf  ,WEST COVINA,91792,3,3.00 (3 0 0 0),500,$500.00,200,"$3,200","$3,200","$3,200","1,440",$2.22,1972,2,Gas Dryer Hookup,,1-Year,Unfurnished,949-993-6333,"5,907"
26920529,,1359,1359  S Cloverdale Ave ,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$3,200","$3,200","$3,200","1,100",$2.91,1928,0,In Unit,Yes,1+Year,Unfurnished,310-978-5252,"6,221"
PV26190220MR,Single Family,4515,4515   Corliss  ,LOS ANGELES,90041,2,1.00 (1 0 0 0),,$0.00,,"$3,200","$3,700","$3,200",776,$4.12,1923,0,"Dryer,Dryer Included,Gas Or Electric Dryer Hookup,Other,Room,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,3105921243,"1,608"
26902477,Apartment,1431,1431   Ocean Ave #1205,Santa Monica,90401,0,1.00 (1 0 0 0),,,,"$3,225","$3,225","$3,225",435,$7.41,1963,1,"Inside,Community",No,"1-Year,Other",Unfurnished,714-273-9514,"30,002"
SB26192664MR,,1334,1334  W 65th ST ,LOS ANGELES,90044,3,2.00 (2 0 0 0),,$0.00,,"$3,250","$3,250","$3,250",936,$3.47,1924,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,424-732-2821,"4,000"
26903651,,117,117  S Doheny Dr #206,Los Angeles,90048,1,1.00 (1 0 0 0),,,,"$3,250","$4,875","$3,250",742,$4.38,1972,0,In Unit,Call,Negotiable,Both,310-890-8401,"19,513"
GD26190372IT,Townhouse,7046,7046   De Celis  #6,LOS ANGELES,91406,2,3.00 (2 0 1 0),,$0.00,,"$3,250","$3,250","$3,250","1,230",$2.64,1986,5,"Inside,On Upper Level,Room,Washer Hookup",,1-Year,Unfurnished,818-731-4649,"21,066"
26939671,,11446,11446   Oxnard St #iii,North Hollywood,91606,3,4.00 (3 0 1 0),,,,"$3,254","$3,550","$3,254","1,300",$2.50,2026,2,In Unit,Yes,"1+Year,12 Months,24 Months,Other",Unfurnished,310-801-1242,"5,001"
GD26190727IT,Condominium,10470,10470   Riverside  #102,TOLUCA LAKE,91602,2,2.00 (2 0 0 0),,$0.00,,"$3,280","$3,280","$3,280","1,080",$3.04,1974,4,"Dryer,Dryer Included,In Kitchen,Other,Washer,Washer Included",,"1-Year,Negotiable,Other",,818-730-4336,"17,514"
26937081,,1650,1650   Sawtelle Blvd #501,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$3,290","$3,290","$3,290",0,$0,2021,1,In Unit,Yes,1+Year,Unfurnished,310-988-8923,"12,611"
26845661,,10947,10947   HARTSOOK ST #PH04,NORTH HOLLYWOOD,91601,2,2.00 (2 0 0 0),,,,"$3,295","$2,000","$3,295","1,017",$3.24,,0,In Unit,Call,12 Months,Unfurnished,833-525-3273,0
GD26190473IT,Townhouse,1224,1224   Stanley AVE #4,GLENDALE,91206,2,2.00 (2 0 0 0),,$0.00,,"$3,300","$3,300","$3,300",756,$4.37,2002,2,Inside,No,1-Year,Unfurnished,818-437-2433,"13,309"
WS26191916MR,Townhouse,344,344  N Fenimore AVE ,AZUSA,91702,3,3.00 (3 0 0 0),,$0.00,,"$3,300","$4,000","$3,300","1,642",$2.01,2017,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,626-808-6355,"37,775"
SR26192845MR,Single Family,5732,5732   Willowcrest AVE #3,NORTH HOLLYWOOD,91601,2,2.00 (2 0 0 0),,$0.00,,"$3,300","$3,300","$3,300",870,$3.79,2026,2,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-561-0892,"6,760"
TR26190152MR,Single Family,235,235   Black Walnut  ,PALMDALE,93551,3,3.00 (3 0 0 0),,$0.00,2,"$3,300","$6,600","$3,300","1,822",$1.81,2020,2,"Gas Or Electric Dryer Hookup,Inside,On Upper Level,Room",No,1-Year,,626-696-5388,"35,335"
SR26189982MR,Apartment,1025,1025  S Berendo ST #511,LOS ANGELES,90006,2,2.00 (2 0 0 0),,$0.00,,"$3,300","$3,300","$3,300","1,100",$3,2019,2,In Closet,,1-Year,Unfurnished,818-201-8724,"5,904"
26666825,,11036,11036   Moorpark St #225,Los Angeles,91602,2,2.00 (2 0 0 0),,,,"$3,345","$2,000","$3,345",983,$3.40,,0,In Unit,Call,12 Months,Unfurnished,833-525-3273,0
PW26189375MR,Condominium,15951,15951   Alta Vista  ,LA MIRADA,90638,2,2.00 (2 0 0 0),,$0.00,200,"$3,350","$3,500","$3,350","1,070",$3.13,1980,1,Gas Or Electric Dryer Hookup,No,1-Year,Unfurnished,714-308-9991,"241,989"
26938179,,8661,8661   Clifton Way #SF,Beverly Hills,90211,1,1.00 (1 0 0 0),,,,"$3,395","$3,395","$3,395",750,$4.53,1995,0,In Unit,No,1+Year,Both,4245358310,"5,269"
26877749,,3640,3640   Cardiff Ave #206,Los Angeles,90034,2,2.00 (2 0 0 0),,,,"$3,395","$3,395","$3,395","1,013",$3.35,1973,0,Community,Call,"1-Year,24 Months,Negotiable",Unfurnished,818-577-0476,"31,117"
MB26191534MR,Townhouse,260,260  E Beverly BLVD #C,MONTEBELLO,90640,3,3.00 (2 0 1 0),,$0.00,50,"$3,400","$3,400","$3,400","1,289",$2.64,1989,2,"Gas Dryer Hookup,In Closet,Inside,On Upper Level,Washer Hookup",No,1-Year,Unfurnished,,"82,514"
P1-28597PF,Townhouse,6721,6721 1/2  Vineland AVE ,NORTH HOLLYWOOD,91606,3,2.00 (1 1 0 0),,$0.00,,"$3,400","$3,400","$3,400","1,140",$2.98,2018,2,"Dryer,Dryer Included,Inside,Room,Washer,Washer Included",,1-Year,Unfurnished,(626) 399-6622,"5,782"
OC26189350MR,,1063,1063 A  Wellington  ,SAN DIMAS,91773,3,2.00 (2 0 0 0),,$200.00,50,"$3,400","$3,400","$3,400",960,$3.54,2026,2,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,714-718-8868,"19,167"
26957003,,16012,16012   Cantlay St #1/2,Van Nuys,91406,3,3.00 (3 0 0 0),,,,"$3,437","$3,750","$3,437","1,550",$2.22,2023,2,"In Kitchen,In Unit",Call,"12 Months,Other",Unfurnished,310-801-1242,"6,011"
SR26190020MR,Single Family,4601,4601   Moore  ,GLENDALE,91214,2,1.00 (1 0 0 0),,$0.00,,"$3,450","$3,450","$3,450",909,$3.80,1954,1,Garage,,1-Year,Unfurnished,818-679-5369,"4,508"
BB26189036MR,Single Family,902,902   Brier LN ,GLENDALE,91205,2,2.00 (2 0 0 0),,$500.00,,"$3,450","$5,250","$3,450",820,$4.21,1926,2,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,323-663-2222,"4,966"
WS26165394MR,Apartment,604,604  W Milford ST #2,GLENDALE,91203,3,3.00 (2 0 1 0),,$0.00,,"$3,450","$3,450","$3,450","1,400",$2.46,1990,2,"Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Unfurnished,626-348-1863,"5,707"
26943899,,2315,2315   2nd Streert  #D,Santa Monica,90405,1,1.00 (1 0 0 0),,,,"$3,450","$3,450","$3,450",,$0,,0,Community,No,1+Year,Unfurnished,310-245-9790,"6,500"
26947089,Single Family,7406,7406   Lemp Ave ,Los Angeles,91605,3,2.00 (2 0 0 0),,,,"$3,450","$3,450","$3,450","1,410",$2.45,1956,2,In Unit,Yes,1+Year,Unfurnished,323-833-6122,"6,628"
26925501,,2527,2527   Hauser Blvd #A,Los Angeles,90016,3,4.00 (3 0 1 0),,,,"$3,483","$3,800","$3,483","1,450",$2.40,2024,2,In Unit,Yes,"1+Year,1-Year,12 Months,Other",Unfurnished,310-801-1242,"7,022"
PV26192048MR,,1713,1713   251st ST ,LOMITA,90717,2,1.00 (1 0 0 0),,$0.00,,"$3,495","$3,500","$3,495",950,$3.68,1965,0,"Dryer,Dryer Included,In Closet,Washer,Washer Included",No,1-Year,Unfurnished,310-365-3963,"10,824"
26845649,,10947,10947   HARTSOOK ST #PH03,NORTH HOLLYWOOD,91601,2,2.00 (2 0 0 0),,,,"$3,495","$2,000","$3,495","1,120",$3.12,,0,In Unit,Call,12 Months,Unfurnished,833-525-3273,0
26919313,,1931,1931   Malcolm Ave #204,Los Angeles,90025,2,2.00 (2 0 0 0),,,,"$3,495","$3,495","$3,495","1,600",$2.18,1987,0,"In Closet,In Unit",Call,1+Year,Unfurnished,310-756-4814,"6,754"
26913849,Apartment,3501,3501   Bellevue Ave #1,Los Angeles,90026,2,1.00 (1 0 0 0),,$500.00,,"$3,495","$3,495","$3,495",900,$3.88,1927,0,"In Unit,In Closet",Call,1+Year,Unfurnished,3234491033,"5,000"
26949367,,1616,1616   Brockton Ave #306,Los Angeles,90025,1,2.00 (1 0 1 0),,,,"$3,495","$3,495","$3,495",800,$4.37,1990,2,Community,Call,"1+Year,12 Months",Unfurnished,424-258-4651,"11,232"
26912969,,11443,11443   Hatteras St ,North Hollywood,91601,3,3.00 (3 0 0 0),,,,"$3,499","$3,826","$3,499","1,184",$2.96,2024,4,In Unit,Yes,1+Year,Unfurnished,310-650-4220,"6,955"
SR26192997MR,Single Family,16661,16661   Nordhoff ST ,NORTH HILLS,91343,3,2.00 (2 0 0 0),,$500.00,,"$3,500","$3,500","$3,500","1,200",$2.92,2026,0,"Dryer,Dryer Included,In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,310-905-2366,"5,000"
26912993,,4240,4240   Lost Hills Rd #506,Calabasas,91301,1,1.00 (1 0 0 0),,,,"$3,500","$5,250","$3,500",760,$4.61,1988,2,In Unit,Call,1+Year,Unfurnished,310-854-9233,"588,037"
SB26190569MR,Apartment,2118,2118   Manhattan Beach BLVD #D,REDONDO BEACH,90278,2,1.00 (1 0 0 0),,$500.00,,"$3,500","$3,500","$3,500",800,$4.38,1958,2,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,310-567-9142,"5,615"
26934439,,250,250  N Almont Dr #6,Beverly Hills,90211,2,2.00 (2 0 0 0),,,,"$3,500","$3,500","$3,500","1,250",$2.80,,2,Community,Call,1+Year,Unfurnished,,0
GD26188926IT,Single Family,1167,1167   Raymond AVE ,GLENDALE,91201,2,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500",850,$4.12,1924,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-823-6268,"6,929"
P1-28648PF,Townhouse,300,300  S Mentor AVE #8,PASADENA,91106,2,2.00 (2 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,135",$3.08,1980,2,Garage,No,1-Year,Unfurnished,(323) 804-3542,"18,808"
CV26192770MR,Condominium,6315,6315   MARINA PACIFICA DR ,LONG BEACH,90803,1,1.00 (1 0 0 0),,$500.00,100,"$3,500","$5,000","$3,500",926,$3.78,1974,2,Inside,Yes,1-Year,Furnished,951-833-8282,"979,228"
GD26191883IT,Single Family,208,208  S Louise ST ,GLENDALE,91205,3,1.00 (1 0 0 0),,$0.00,,"$3,500","$3,500","$3,500","1,200",$2.92,1913,0,None,No,"1-Year,Other",Unfurnished,818-381-7722,"1,995"
