ZIP,COUNTY,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
95236,06009,LINDEN,CA,0.016615385,0.000000000,0.000000000,0.016061868
95236,06077,LINDEN,CA,0.983384615,1.000000000,1.000000000,0.983938132
95237,06077,LOCKEFORD,CA,1.000000000,1.000000000,1.000000000,1.000000000
95240,06077,LODI,CA,1.000000000,1.000000000,1.000000000,1.000000000
95241,06077,LODI,CA,1.000000000,1.000000000,1.000000000,1.000000000
95242,06077,LODI,CA,1.000000000,1.000000000,1.000000000,1.000000000
95245,06009,MOKELUMNE HILL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95246,06009,MOUNTAIN RANCH,CA,1.000000000,1.000000000,1.000000000,1.000000000
95247,06009,MURPHYS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95248,06009,RAIL ROAD FLAT,CA,1.000000000,0.000000000,1.000000000,1.000000000
95249,06009,SAN ANDREAS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95251,06009,VALLECITO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95252,06009,VALLEY SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95253,06077,VICTOR,CA,1.000000000,1.000000000,1.000000000,1.000000000
95254,06009,WALLACE,CA,1.000000000,0.000000000,1.000000000,1.000000000
95255,06009,WEST POINT,CA,1.000000000,1.000000000,1.000000000,1.000000000
95257,06009,WILSEYVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95258,06077,WOODBRIDGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95267,06077,STOCKTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95269,06077,STOCKTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95301,06047,ATWATER,CA,1.000000000,1.000000000,1.000000000,1.000000000
95303,06047,BALLICO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95304,06077,TRACY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95305,06109,BIG OAK FLAT,CA,1.000000000,1.000000000,1.000000000,1.000000000
95306,06043,CATHEYS VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95307,06099,CERES,CA,1.000000000,1.000000000,1.000000000,1.000000000
95309,06109,CHINESE CAMP,CA,1.000000000,0.000000000,1.000000000,1.000000000
95310,06109,COLUMBIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95311,06109,COULTERVILLE,CA,0.053441296,0.000000000,0.000000000,0.051886792
95311,06043,COULTERVILLE,CA,0.946558704,1.000000000,1.000000000,0.948113208
95312,06047,CRESSEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95313,06099,CROWS LANDING,CA,1.000000000,1.000000000,1.000000000,1.000000000
95315,06047,DELHI,CA,1.000000000,1.000000000,1.000000000,1.000000000
95316,06047,DENAIR,CA,0.013017067,0.005405405,0.000000000,0.012520414
95316,06099,DENAIR,CA,0.986982933,0.994594595,1.000000000,0.987479586
95317,06047,EL NIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95318,06043,EL PORTAL,CA,1.000000000,0.000000000,1.000000000,1.000000000
95319,06099,EMPIRE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95320,06077,ESCALON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95321,06043,GROVELAND,CA,0.010492923,0.021929825,0.090909091,0.011499540
95321,06109,GROVELAND,CA,0.989507077,0.978070175,0.909090909,0.988500460
95322,06047,GUSTINE,CA,0.997435897,0.996610169,1.000000000,0.997428104
95322,06099,GUSTINE,CA,0.002564103,0.003389831,0.000000000,0.002571896
95323,06099,HICKMAN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95324,06099,HILMAR,CA,0.001644286,0.000000000,0.000000000,0.001514769
95324,06047,HILMAR,CA,0.998355714,1.000000000,1.000000000,0.998485231
95325,06043,HORNITOS,CA,1.000000000,0.000000000,1.000000000,1.000000000
95326,06099,HUGHSON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95327,06109,JAMESTOWN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95328,06099,KEYES,CA,1.000000000,1.000000000,1.000000000,1.000000000
95329,06099,LA GRANGE,CA,0.231936855,0.576923077,0.692307692,0.245911215
95329,06109,LA GRANGE,CA,0.397085610,0.288461538,0.153846154,0.391939252
95329,06043,LA GRANGE,CA,0.370977535,0.134615385,0.153846154,0.362149533
95330,06077,LATHROP,CA,1.000000000,1.000000000,1.000000000,1.000000000
95333,06047,LE GRAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
95334,06047,LIVINGSTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95335,06109,LONG BARN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95336,06077,MANTECA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95337,06077,MANTECA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95338,06043,MARIPOSA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95340,06047,MERCED,CA,1.000000000,1.000000000,1.000000000,1.000000000
95341,06047,MERCED,CA,1.000000000,1.000000000,1.000000000,1.000000000
95343,06047,MERCED,CA,0.000000000,1.000000000,1.000000000,1.000000000
95344,06047,MERCED,CA,1.000000000,1.000000000,1.000000000,1.000000000
95345,06043,MIDPINES,CA,1.000000000,1.000000000,1.000000000,1.000000000
95346,06109,MI WUK VILLAGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95347,06109,MOCCASIN,CA,0.000000000,0.000000000,1.000000000,1.000000000
95348,06047,MERCED,CA,1.000000000,1.000000000,1.000000000,1.000000000
95350,06099,MODESTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95351,06099,MODESTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95352,06099,MODESTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95353,06099,MODESTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95354,06099,MODESTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95355,06099,MODESTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95356,06099,MODESTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95357,06099,MODESTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95358,06099,MODESTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95360,06099,NEWMAN,CA,0.981550540,0.980582524,0.952941176,0.981053015
95360,06047,NEWMAN,CA,0.018449460,0.019417476,0.047058824,0.018946985
95361,06077,OAKDALE,CA,0.013174061,0.000676133,0.000000000,0.011720638
95361,06099,OAKDALE,CA,0.986825939,0.999323867,1.000000000,0.988279362
95363,06099,PATTERSON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95364,06109,PINECREST,CA,1.000000000,1.000000000,1.000000000,1.000000000
95365,06047,PLANADA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95366,06077,RIPON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95367,06077,RIVERBANK,CA,0.001198518,0.003533569,0.000000000,0.001314725
95367,06099,RIVERBANK,CA,0.998801482,0.996466431,1.000000000,0.998685275
95368,06099,SALIDA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95369,06043,SNELLING,CA,0.195348837,0.300000000,0.000000000,0.196832579
95369,06047,SNELLING,CA,0.804651163,0.700000000,1.000000000,0.803167421
95370,06109,SONORA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95372,06109,SOULSBYVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95373,06109,STANDARD,CA,0.000000000,0.000000000,1.000000000,1.000000000
95374,06047,STEVINSON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95375,06109,STRAWBERRY,CA,0.000000000,0.000000000,1.000000000,1.000000000
95376,06077,TRACY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95377,06077,TRACY,CA,0.998590159,0.992462312,1.000000000,0.998433669
95377,06001,TRACY,CA,0.001409841,0.007537688,0.000000000,0.001566331
95378,06077,TRACY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95379,06109,TUOLUMNE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95380,06047,TURLOCK,CA,0.033080544,0.011089682,0.003717472,0.029651552
95380,06099,TURLOCK,CA,0.966919456,0.988910318,0.996282528,0.970348448
95381,06099,TURLOCK,CA,1.000000000,1.000000000,1.000000000,1.000000000
95382,06099,TURLOCK,CA,1.000000000,1.000000000,1.000000000,1.000000000
95383,06109,TWAIN HARTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95385,06099,VERNALIS,CA,0.853658537,0.583333333,0.666666667,0.826086957
95385,06077,VERNALIS,CA,0.146341463,0.416666667,0.333333333,0.173913043
95386,06099,WATERFORD,CA,1.000000000,1.000000000,1.000000000,1.000000000
95387,06099,WESTLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95388,06047,WINTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95389,06043,YOSEMITE NATIONAL PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
95391,06077,TRACY,CA,0.996164715,0.932584270,0.789473684,0.995207668
95391,06001,TRACY,CA,0.003835285,0.067415730,0.210526316,0.004792332
95397,06099,MODESTO,CA,0.000000000,0.000000000,1.000000000,1.000000000
95401,06097,SANTA ROSA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95402,06097,SANTA ROSA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95403,06097,SANTA ROSA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95404,06097,SANTA ROSA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95405,06097,SANTA ROSA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95406,06097,SANTA ROSA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95407,06097,SANTA ROSA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95409,06097,SANTA ROSA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95410,06045,ALBION,CA,1.000000000,1.000000000,1.000000000,1.000000000
95412,06097,ANNAPOLIS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95415,06045,BOONVILLE,CA,1.000000000,0.000000000,1.000000000,1.000000000
95416,06097,BOYES HOT SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95417,06045,BRANSCOMB,CA,1.000000000,1.000000000,1.000000000,1.000000000
95418,06045,CALPELLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95419,06097,CAMP MEEKER,CA,1.000000000,1.000000000,0.000000000,1.000000000
95420,06045,CASPAR,CA,1.000000000,1.000000000,1.000000000,1.000000000
95421,06097,CAZADERO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95422,06033,CLEARLAKE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95423,06033,CLEARLAKE OAKS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95424,06033,CLEARLAKE PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
95425,06097,CLOVERDALE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95426,06033,COBB,CA,1.000000000,1.000000000,1.000000000,1.000000000
95427,06045,COMPTCHE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95428,06045,COVELO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95429,06045,DOS RIOS,CA,1.000000000,0.000000000,1.000000000,1.000000000
95430,06097,DUNCANS MILLS,CA,1.000000000,1.000000000,0.000000000,1.000000000
95431,06097,ELDRIDGE,CA,0.000000000,1.000000000,0.000000000,1.000000000
95432,06045,ELK,CA,1.000000000,1.000000000,1.000000000,1.000000000
95433,06097,EL VERANO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95435,06033,FINLEY,CA,1.000000000,1.000000000,0.000000000,1.000000000
95436,06097,FORESTVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95437,06045,FORT BRAGG,CA,1.000000000,1.000000000,1.000000000,1.000000000
95439,06097,FULTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95441,06097,GEYSERVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95442,06097,GLEN ELLEN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95443,06033,GLENHAVEN,CA,1.000000000,0.000000000,1.000000000,1.000000000
95444,06097,GRATON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95445,06097,GUALALA,CA,0.001118568,0.000000000,0.000000000,0.001085776
95445,06045,GUALALA,CA,0.998881432,1.000000000,1.000000000,0.998914224
95446,06097,GUERNEVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95448,06097,HEALDSBURG,CA,1.000000000,1.000000000,1.000000000,1.000000000
95449,06045,HOPLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
95450,06097,JENNER,CA,1.000000000,1.000000000,1.000000000,1.000000000
95451,06033,KELSEYVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95452,06097,KENWOOD,CA,1.000000000,1.000000000,1.000000000,1.000000000
95453,06033,LAKEPORT,CA,1.000000000,1.000000000,1.000000000,1.000000000
95454,06045,LAYTONVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95456,06045,LITTLE RIVER,CA,1.000000000,1.000000000,1.000000000,1.000000000
95457,06033,LOWER LAKE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95458,06033,LUCERNE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95459,06045,MANCHESTER,CA,1.000000000,1.000000000,1.000000000,1.000000000
95460,06045,MENDOCINO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95461,06055,MIDDLETOWN,CA,0.000719683,0.000000000,0.000000000,0.000656599
95461,06033,MIDDLETOWN,CA,0.999280317,1.000000000,1.000000000,0.999343401
95462,06097,MONTE RIO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95463,06045,NAVARRO,CA,1.000000000,1.000000000,0.000000000,1.000000000
95464,06033,NICE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95465,06097,OCCIDENTAL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95466,06045,PHILO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95467,06033,HIDDEN VALLEY LAKE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95468,06045,POINT ARENA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95469,06045,POTTER VALLEY,CA,0.757055215,0.576923077,0.900000000,0.753231492
95469,06033,POTTER VALLEY,CA,0.242944785,0.423076923,0.100000000,0.246768508
95470,06045,REDWOOD VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95471,06097,RIO NIDO,CA,1.000000000,1.000000000,0.000000000,1.000000000
95472,06097,SEBASTOPOL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95473,06097,SEBASTOPOL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95476,06055,SONOMA,CA,0.002419875,0.000000000,0.004166667,0.002245543
95476,06097,SONOMA,CA,0.997580125,1.000000000,0.995833333,0.997754457
95480,06097,STEWARTS POINT,CA,0.000000000,0.000000000,1.000000000,1.000000000
95481,06045,TALMAGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95482,06045,UKIAH,CA,1.000000000,1.000000000,1.000000000,1.000000000
95485,06033,UPPER LAKE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95486,06097,VILLA GRANDE,CA,1.000000000,1.000000000,0.000000000,1.000000000
95487,06097,VINEBURG,CA,1.000000000,1.000000000,1.000000000,1.000000000
95488,06045,WESTPORT,CA,1.000000000,1.000000000,1.000000000,1.000000000
95490,06045,WILLITS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95492,06097,WINDSOR,CA,1.000000000,1.000000000,1.000000000,1.000000000
95493,06033,WITTER SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95494,06045,YORKVILLE,CA,1.000000000,0.000000000,1.000000000,1.000000000
95497,06097,THE SEA RANCH,CA,1.000000000,1.000000000,0.000000000,1.000000000
95501,06023,EUREKA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95502,06023,EUREKA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95503,06023,EUREKA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95511,06023,ALDERPOINT,CA,1.000000000,1.000000000,1.000000000,1.000000000
95514,06023,BLOCKSBURG,CA,1.000000000,0.000000000,1.000000000,1.000000000
95518,06023,ARCATA,CA,1.000000000,1.000000000,0.000000000,1.000000000
95519,06023,MCKINLEYVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95521,06023,ARCATA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95524,06023,BAYSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95525,06023,BLUE LAKE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95526,06105,BRIDGEVILLE,CA,0.394495413,0.800000000,0.000000000,0.394736842
95526,06023,BRIDGEVILLE,CA,0.605504587,0.200000000,1.000000000,0.605263158
95527,06105,BURNT RANCH,CA,1.000000000,1.000000000,1.000000000,1.000000000
95528,06023,CARLOTTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95531,06015,CRESCENT CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95532,06015,CRESCENT CITY,CA,0.000000000,1.000000000,0.000000000,1.000000000
95534,06023,CUTTEN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95536,06023,FERNDALE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95537,06023,FIELDS LANDING,CA,1.000000000,1.000000000,0.000000000,1.000000000
95538,06015,FORT DICK,CA,0.000000000,0.000000000,1.000000000,1.000000000
95540,06023,FORTUNA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95542,06023,GARBERVILLE,CA,0.986492191,1.000000000,1.000000000,0.988086374
95542,06045,GARBERVILLE,CA,0.010975095,0.000000000,0.000000000,0.009679821
95542,06105,GARBERVILLE,CA,0.002532714,0.000000000,0.000000000,0.002233805
95543,06015,GASQUET,CA,1.000000000,1.000000000,1.000000000,1.000000000
95545,06023,HONEYDEW,CA,0.000000000,1.000000000,0.000000000,1.000000000
95546,06023,HOOPA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95547,06023,HYDESVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95548,06015,KLAMATH,CA,1.000000000,1.000000000,1.000000000,1.000000000
95549,06023,KNEELAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
95550,06023,KORBEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95551,06023,LOLETA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95552,06105,MAD RIVER,CA,1.000000000,1.000000000,1.000000000,1.000000000
95553,06023,MIRANDA,CA,1.000000000,1.000000000,0.000000000,1.000000000
95554,06023,MYERS FLAT,CA,1.000000000,1.000000000,1.000000000,1.000000000
95555,06023,ORICK,CA,0.000000000,1.000000000,1.000000000,1.000000000
95556,06023,ORLEANS,CA,1.000000000,1.000000000,0.000000000,1.000000000
95558,06023,PETROLIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95559,06023,PHILLIPSVILLE,CA,1.000000000,0.000000000,1.000000000,1.000000000
95560,06023,REDWAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95562,06023,RIO DELL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95563,06105,SALYER,CA,1.000000000,1.000000000,1.000000000,1.000000000
95564,06023,SAMOA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95565,06023,SCOTIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95567,06015,SMITH RIVER,CA,1.000000000,1.000000000,1.000000000,1.000000000
95568,06023,SOMES BAR,CA,0.005714286,0.000000000,0.000000000,0.005464481
95568,06093,SOMES BAR,CA,0.994285714,1.000000000,1.000000000,0.994535519
95569,06023,REDCREST,CA,1.000000000,1.000000000,0.000000000,1.000000000
95570,06023,TRINIDAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
95571,06023,WEOTT,CA,1.000000000,1.000000000,1.000000000,1.000000000
95573,06023,WILLOW CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
95585,06045,LEGGETT,CA,1.000000000,1.000000000,1.000000000,1.000000000
95587,06023,PIERCY,CA,0.100000000,0.000000000,0.500000000,0.104477612
95587,06045,PIERCY,CA,0.900000000,1.000000000,0.500000000,0.895522388
95589,06023,WHITETHORN,CA,0.936141304,0.933333333,1.000000000,0.936692506
95589,06045,WHITETHORN,CA,0.063858696,0.066666667,0.000000000,0.063307494
95595,06105,ZENIA,CA,1.000000000,1.000000000,0.000000000,1.000000000
95601,06005,AMADOR CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95602,06061,AUBURN,CA,0.664469669,0.741214058,0.922932331,0.684311838
95602,06057,AUBURN,CA,0.335530331,0.258785942,0.077067669,0.315688162
95603,06061,AUBURN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95604,06061,AUBURN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95605,06113,WEST SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95606,06113,BROOKS,CA,1.000000000,0.000000000,1.000000000,1.000000000
95607,06113,CAPAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95608,06067,CARMICHAEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95609,06067,CARMICHAEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95610,06067,CITRUS HEIGHTS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95611,06067,CITRUS HEIGHTS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95612,06113,CLARKSBURG,CA,1.000000000,1.000000000,1.000000000,1.000000000
95613,06017,COLOMA,CA,1.000000000,0.000000000,1.000000000,1.000000000
95614,06017,COOL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95615,06113,COURTLAND,CA,0.066115702,0.000000000,0.000000000,0.061068702
95615,06067,COURTLAND,CA,0.933884298,1.000000000,1.000000000,0.938931298
95616,06095,DAVIS,CA,0.000198679,0.001249219,0.000000000,0.000262375
95616,06113,DAVIS,CA,0.999801321,0.998750781,1.000000000,0.999737625
95617,06113,DAVIS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95618,06113,DAVIS,CA,0.996683250,0.990099010,1.000000000,0.996487867
95618,06095,DAVIS,CA,0.003316750,0.009900990,0.000000000,0.003512133
95619,06017,DIAMOND SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95620,06113,DIXON,CA,0.001456876,0.002328289,0.002832861,0.001564129
95620,06095,DIXON,CA,0.998543124,0.997671711,0.997167139,0.998435871
95621,06067,CITRUS HEIGHTS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95623,06017,EL DORADO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95624,06067,ELK GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95625,06095,ELMIRA,CA,1.000000000,0.000000000,1.000000000,1.000000000
95626,06067,ELVERTA,CA,0.910607071,0.922222222,1.000000000,0.911003236
95626,06061,ELVERTA,CA,0.066377585,0.022222222,0.000000000,0.065048544
95626,06101,ELVERTA,CA,0.023015344,0.055555556,0.000000000,0.023948220
95627,06113,ESPARTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95628,06067,FAIR OAKS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95629,06017,FIDDLETOWN,CA,0.134529148,0.000000000,0.000000000,0.132450331
95629,06005,FIDDLETOWN,CA,0.865470852,1.000000000,1.000000000,0.867549669
95630,06067,FOLSOM,CA,1.000000000,1.000000000,1.000000000,1.000000000
95631,06061,FORESTHILL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95632,06067,GALT,CA,0.965239576,0.993421053,1.000000000,0.967228951
95632,06077,GALT,CA,0.034760424,0.006578947,0.000000000,0.032771049
95633,06017,GARDEN VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95634,06017,GEORGETOWN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95635,06017,GREENWOOD,CA,1.000000000,1.000000000,1.000000000,1.000000000
95636,06017,GRIZZLY FLATS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95637,06113,GUINDA,CA,1.000000000,0.000000000,1.000000000,1.000000000
95638,06067,HERALD,CA,1.000000000,1.000000000,1.000000000,1.000000000
95639,06067,HOOD,CA,0.000000000,1.000000000,1.000000000,1.000000000
95640,06005,IONE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95641,06067,ISLETON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95642,06005,JACKSON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95645,06011,KNIGHTS LANDING,CA,0.205673759,0.000000000,0.000000000,0.201388889
95645,06101,KNIGHTS LANDING,CA,0.645390071,1.000000000,0.000000000,0.645833333
95645,06113,KNIGHTS LANDING,CA,0.148936170,0.000000000,1.000000000,0.152777778
95646,06005,KIRKWOOD,CA,0.000000000,1.000000000,1.000000000,1.000000000
95648,06061,LINCOLN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95650,06061,LOOMIS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95651,06017,LOTUS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95652,06067,MCCLELLAN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95653,06113,MADISON,CA,0.000000000,0.000000000,1.000000000,1.000000000
95654,06005,MARTELL,CA,0.000000000,0.000000000,1.000000000,1.000000000
95655,06067,MATHER,CA,1.000000000,1.000000000,1.000000000,1.000000000
95656,06017,MOUNT AUKUM,CA,1.000000000,0.000000000,1.000000000,1.000000000
95658,06061,NEWCASTLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95659,06101,NICOLAUS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95660,06067,NORTH HIGHLANDS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95661,06061,ROSEVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95662,06067,ORANGEVALE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95663,06061,PENRYN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95664,06017,PILOT HILL,CA,1.000000000,0.000000000,1.000000000,1.000000000
95665,06005,PINE GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95666,06005,PIONEER,CA,0.999683344,0.987341772,1.000000000,0.999385183
95666,06017,PIONEER,CA,0.000316656,0.012658228,0.000000000,0.000614817
95667,06017,PLACERVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95668,06061,PLEASANT GROVE,CA,0.173134328,0.022222222,0.000000000,0.140186916
95668,06101,PLEASANT GROVE,CA,0.826865672,0.977777778,1.000000000,0.859813084
95669,06005,PLYMOUTH,CA,1.000000000,1.000000000,1.000000000,1.000000000
95670,06067,RANCHO CORDOVA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95671,06067,REPRESA,CA,0.000000000,1.000000000,1.000000000,1.000000000
95672,06017,RESCUE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95673,06067,RIO LINDA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95674,06101,RIO OSO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95675,06005,RIVER PINES,CA,0.000000000,0.000000000,1.000000000,1.000000000
95676,06101,ROBBINS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95677,06061,ROCKLIN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95678,06067,ROSEVILLE,CA,0.002347777,0.000000000,0.000000000,0.001880698
95678,06061,ROSEVILLE,CA,0.997652223,1.000000000,1.000000000,0.998119302
95679,06113,RUMSEY,CA,0.000000000,0.000000000,1.000000000,1.000000000
95680,06067,RYDE,CA,0.000000000,0.000000000,1.000000000,1.000000000
95681,06061,SHERIDAN,CA,1.000000000,1.000000000,1.000000000,1.000000000
